policy_entropy,nupdates,fps,approxkl,clipfrac,explained_variance,value_loss,time_elapsed,eprewmean,serial_timesteps,total_timesteps,policy_loss,eplenmean
0.845626,200,314,0.010437153,0.123095706,0.5344043970108032,0.008553254,1172.6239969730377,1.82,409600,409600,0.0014226899,587.96
0.8583315,201,353,0.009963427,0.11899414,0.205219566822052,0.63399535,1178.4209854602814,2.08,411648,411648,0.0016728851,598.47
0.87443686,202,351,0.011637548,0.1540039,0.605137288570404,0.036178272,1184.2490549087524,1.99,413696,413696,-0.0017767099,606.17
0.8783165,203,369,0.008182557,0.10415039,0.5052140951156616,0.15177564,1189.7863507270813,2.09,415744,415744,0.0012210639,616.25
0.7674943,204,365,0.014541002,0.15058593,0.30745548009872437,1.089203,1195.3874402046204,2.61,417792,417792,-0.0019272806,622.86
0.77121955,205,333,0.008854124,0.109033205,0.4452599883079529,0.40772635,1201.5230832099915,2.94,419840,419840,0.002656834,626.74
0.8517329,206,343,0.010604283,0.13330078,0.32278239727020264,0.7580438,1207.4808175563812,3.2,421888,421888,-0.0010130724,627.6
0.7352326,207,315,0.0117195835,0.12568359,0.4038320779800415,0.3573673,1213.968980550766,3.55,423936,423936,-0.002910689,627.71
0.8191697,208,330,0.010069423,0.122851565,0.1472504734992981,0.15891364,1220.1675355434418,3.61,425984,425984,-0.00028112117,626.5
0.800331,209,326,0.019711232,0.20131835,0.46719664335250854,0.013091939,1226.441318511963,3.52,428032,428032,-0.0071555376,630.23
0.85294664,210,340,0.0168112,0.17817383,0.8501445055007935,0.00083050254,1232.4631915092468,3.52,430080,430080,-0.004646309,628.69
0.64940083,211,302,0.011093407,0.06621094,0.5511747300624847,0.034619372,1239.228190422058,3.47,432128,432128,-0.0051298486,617.42
0.6621083,212,286,0.014615613,0.06953125,0.5721708834171295,0.059956424,1246.3661758899689,3.53,434176,434176,0.00037058015,609.94
0.77568704,213,338,0.011376186,0.12026367,0.23065578937530518,1.2418656,1252.4206581115723,4.09,436224,436224,-0.0020270888,610.41
0.90788734,214,350,0.011937548,0.16611329,0.2737589478492737,0.9785059,1258.2678513526917,4.18,438272,438272,0.0014258771,611.46
0.7645161,215,316,0.01087187,0.12612304,0.6136460900306702,0.1779795,1264.7473511695862,4.75,440320,440320,-0.0011009234,617.97
0.82817715,216,375,0.033222165,0.2331543,0.7062488198280334,0.10053835,1270.203729391098,4.83,442368,442368,0.0013471086,626.97
0.7283812,217,336,0.014931346,0.16611329,0.42484140396118164,0.1511223,1276.2871758937836,4.89,444416,444416,-0.0007963694,635.09
0.7001587,218,351,0.015398838,0.13994141,0.6811387538909912,0.059966005,1282.1197774410248,5.02,446464,446464,-0.0048673227,643.96
0.6329328,219,372,0.034909822,0.19819336,0.42871004343032837,0.08230494,1287.6177322864532,5.02,448512,448512,-0.013567095,652.85
0.700554,220,329,0.009015208,0.12128906,0.5207947194576263,0.11091305,1293.8400597572327,5.09,450560,450560,-0.001157379,662.89
0.7217549,221,350,0.052411057,0.20576172,0.4407382607460022,0.033231374,1299.6803584098816,4.9,452608,452608,0.026155274,672.13
0.6532017,222,316,0.007633521,0.085351564,0.4773544669151306,0.25777927,1306.143813610077,5.01,454656,454656,-0.0006055444,680.32
0.8871132,223,334,0.013180936,0.14179687,0.6660954654216766,0.0033348456,1312.270848274231,4.88,456704,456704,-0.005838826,688.03
1.063535,224,371,0.014296509,0.15756837,0.5116336345672607,0.00046534202,1317.776865720749,4.88,458752,458752,-0.004038015,699.23
1.0040835,225,352,0.012036024,0.1373047,0.8103247582912445,0.008913869,1323.5924565792084,4.91,460800,460800,-0.005176134,707.36
1.1009643,226,368,0.021583661,0.23417969,0.29936903715133667,0.00027233516,1329.1531784534454,4.91,462848,462848,-0.008573683,718.25
0.87250966,227,353,0.015212802,0.17143555,0.5234326422214508,0.0013333951,1334.9541738033295,4.91,464896,464896,-0.0065798564,728.55
0.88935125,228,347,0.018769884,0.1609375,0.3695327043533325,0.0063317493,1340.8514866828918,4.91,466944,466944,-0.0068207197,747.96
0.95529145,229,374,0.011309498,0.10991211,0.4121350049972534,0.00089204154,1346.3223373889923,4.91,468992,468992,-0.0074469023,755.18
0.88860494,230,375,0.010910474,0.12431641,0.6195081770420074,0.0007740063,1351.7839636802673,4.91,471040,471040,-0.007251311,766.12
0.941874,231,354,0.0133528095,0.15581055,0.1962323784828186,0.013868722,1357.5581488609314,4.88,473088,473088,-0.004106996,774.24
0.9281045,232,354,0.017328322,0.18334961,0.21501004695892334,0.0013810894,1363.333975315094,4.69,475136,475136,-0.0095024165,792.93
0.88993424,233,352,0.009868147,0.10600586,-0.0257490873336792,0.0033817205,1369.1397466659546,4.69,477184,477184,-0.0023361966,795.96
0.8727411,234,352,0.007215602,0.09282227,0.06677031517028809,0.04496792,1374.9581100940704,4.66,479232,479232,-0.0038001675,807.46
0.92442405,235,354,0.015561998,0.18876953,0.18652790784835815,0.04021752,1380.7285981178284,4.76,481280,481280,-0.007205905,818.53
0.8617612,236,331,0.01678506,0.14829102,0.6276340782642365,0.019447107,1386.9149050712585,4.73,483328,483328,-0.0033672347,831.42
0.78404903,237,353,0.010800967,0.11601563,0.7626067250967026,0.031227667,1392.7130494117737,4.78,485376,485376,-0.0017801796,837.81
0.79932624,238,351,0.016662635,0.15371093,0.5793004631996155,0.037979327,1398.5419404506683,4.69,487424,487424,0.0027554347,835.57
0.9927949,239,358,0.014042991,0.13295898,0.6573826968669891,0.01169787,1404.2629187107086,4.69,489472,489472,0.0064352797,847.09
1.0022523,240,377,0.037299156,0.22895508,0.586200088262558,0.0033698487,1409.6936736106873,4.69,491520,491520,-0.010624797,852.49
0.88290775,241,336,0.024831304,0.17104492,0.010793983936309814,0.25562578,1415.7856757640839,4.84,493568,493568,-0.003536469,860.37
1.1646864,242,380,0.0131631,0.17163086,0.8381011337041855,0.00053991337,1421.1736290454865,4.65,495616,495616,-0.0010425502,866.64
1.2039343,243,356,0.009912579,0.1340332,0.7587466239929199,0.00035979948,1426.9276490211487,4.65,497664,497664,-0.002825447,888.42
0.87641555,244,340,0.03412347,0.19003907,0.07544440031051636,0.08292476,1432.9416799545288,4.35,499712,499712,-0.007083627,878.35
1.2495631,245,378,0.016978929,0.2090332,0.8627948313951492,0.0003959429,1438.3553578853607,4.35,501760,501760,-0.00612815,878.35
1.2599247,246,376,0.008031221,0.10644531,0.05020958185195923,1.6173713,1443.7933819293976,4.86,503808,503808,-0.0006936264,887.79
1.309562,247,354,0.010802313,0.14101562,0.0717935562133789,2.9179473,1449.5726745128632,5.16,505856,505856,0.0014924789,886.86
1.3656563,248,376,0.029201508,0.26054686,0.8690157234668732,0.0025114396,1455.0071856975555,5.0,507904,507904,-0.012717272,886.86
1.1363496,249,350,0.01677594,0.18813476,0.4015144109725952,0.030114317,1460.8517847061157,4.87,509952,509952,-0.0032548967,891.91
1.3309481,250,354,0.013612163,0.17119141,0.03406435251235962,1.4274554,1466.6323900222778,4.97,512000,512000,-0.0032964107,903.02
1.2697561,251,354,0.012000116,0.17773438,0.0667678713798523,1.6083714,1472.4036130905151,5.23,514048,514048,-0.0010278204,909.47
1.057339,252,330,0.011131527,0.15166016,0.23828083276748657,0.45819443,1478.5993864536285,5.44,516096,516096,-7.426391e-05,914.91
1.0981715,253,339,0.015287338,0.17543945,0.5713968575000763,0.0025004437,1484.632987499237,5.34,518144,518144,-0.016636297,914.62
0.8578143,254,319,0.0088190455,0.1140625,0.17588335275650024,0.4790501,1491.0468134880066,5.57,520192,520192,-0.0012319565,906.4
0.7440612,255,318,0.007918437,0.096191406,0.18666058778762817,0.707514,1497.473195552826,5.94,522240,522240,0.0028998528,906.38
1.2654694,256,380,0.013113456,0.2119629,0.19656527042388916,0.7508429,1502.854778289795,6.05,524288,524288,-0.0021824883,917.29
1.2565573,257,359,0.011826849,0.14956054,0.38476336002349854,0.26570547,1508.559342622757,6.47,526336,526336,0.000506198,939.52
1.2852451,258,357,0.012802223,0.16118164,0.20850533246994019,1.4230793,1514.2874269485474,7.0,528384,528384,0.0009312563,950.86
0.92152816,259,297,0.04398334,0.18813476,0.6285271048545837,0.0026653446,1521.171780347824,6.47,530432,530432,-0.0068599796,947.56
0.73592293,260,317,0.009655885,0.11767578,0.10446679592132568,1.069927,1527.6258120536804,6.28,532480,532480,-0.0009838557,939.24
0.8987665,261,331,0.011721166,0.12651367,0.20316076278686523,0.52766424,1533.8101139068604,6.42,534528,534528,-0.0013205784,933.14
1.0365269,262,329,0.010783742,0.15717773,0.25512874126434326,0.4623371,1540.028072834015,6.6,536576,536576,0.0023574703,920.8
1.34766,263,354,0.008177689,0.10336914,0.1116788387298584,8.455736,1545.8072612285614,8.49,538624,538624,0.002141079,927.9
1.1514952,264,350,0.012397862,0.1546875,0.2255692481994629,0.36724526,1551.6451125144958,8.58,540672,540672,-0.0054564374,922.92
1.2768265,265,353,0.015550156,0.21098633,0.23836612701416016,1.9024385,1557.4366979599,9.24,542720,542720,-0.0069879503,925.49
1.2226205,266,362,0.009504812,0.10639648,0.5269128084182739,0.3947582,1563.0927801132202,9.45,544768,544768,-0.000120735596,935.53
1.0242131,267,333,0.010355433,0.13032226,0.3970078229904175,0.23221163,1569.234308719635,9.57,546816,546816,-0.0023258682,935.55
0.7112587,268,320,0.009126523,0.10317383,0.28989583253860474,0.34691343,1575.6288995742798,9.54,548864,548864,-0.0012773508,923.42
1.0714543,269,348,0.007147842,0.09189453,0.5685923099517822,0.2771965,1581.5061826705933,9.83,550912,550912,-0.00093949324,942.21
0.88496846,270,345,0.012354738,0.13681641,0.4868391156196594,0.3678567,1587.4376542568207,10.14,552960,552960,-0.0035928753,931.2
0.94380414,271,331,0.014341159,0.15717773,0.37769997119903564,0.3272296,1593.612383365631,10.35,555008,555008,0.00051890593,919.14
1.2473791,272,375,0.021866992,0.22026367,0.635814905166626,0.0064185895,1599.0724370479584,10.35,557056,557056,-0.0061844853,928.24
0.72678125,273,326,0.009235214,0.106933594,0.3817155361175537,0.37139112,1605.3503754138947,10.46,559104,559104,-0.0023506493,905.42
1.201724,274,352,0.0128404675,0.16904297,0.459852397441864,0.075284466,1611.1611504554749,10.67,561152,561152,0.000516757,891.46
1.0712391,275,355,0.017223993,0.20517579,0.3931294083595276,0.4574985,1616.928956747055,10.96,563200,563200,-0.005003345,886.67
1.1387451,276,324,0.017395765,0.24580078,0.47877037525177,0.11131203,1623.2483565807343,11.05,565248,565248,-0.00741274,887.38
1.019546,277,308,0.010050985,0.1144043,0.3171110153198242,0.63055646,1629.882588148117,11.34,567296,567296,-0.004950481,872.58
1.0404179,278,338,0.012930429,0.13769531,0.362989604473114,0.47043738,1635.9250247478485,11.58,569344,569344,-0.0015266456,856.94
1.17351,279,349,0.012501577,0.14448242,0.5404179990291595,0.3054969,1641.7774140834808,11.8,571392,571392,-0.0027501492,857.42
1.2042823,280,356,0.010531624,0.13378906,0.8132804334163666,0.021530332,1647.524770975113,11.8,573440,573440,-0.0021840138,870.09
1.1973825,281,352,0.013093745,0.17700195,0.5011071562767029,0.21132557,1653.3332061767578,11.8,575488,575488,-0.0048749605,860.16
1.1140287,282,326,0.008575525,0.12104492,0.4832664728164673,0.1858888,1659.6100249290466,11.76,577536,577536,-0.0005062389,841.66
1.209788,283,329,0.011041132,0.14018555,0.25992172956466675,0.8445525,1665.832138299942,12.28,579584,579584,0.0007458095,836.87
1.0511954,284,319,0.010793476,0.14140625,0.1325867772102356,1.9234823,1672.2381782531738,12.87,581632,581632,-0.003480491,823.23
1.0437127,285,316,0.010202368,0.13999024,0.7165209949016571,0.029495355,1678.6998553276062,12.25,583680,583680,-0.0057801246,805.49
1.0813669,286,325,0.01725338,0.20527343,0.6057934463024139,0.05566243,1684.9987745285034,11.38,585728,585728,-0.0050521176,785.91
1.073159,287,301,0.015632855,0.17231445,0.6855972707271576,0.008745762,1691.7933139801025,10.98,587776,587776,-0.011763861,764.64
1.0299809,288,327,0.016274896,0.18354492,0.151963472366333,1.3571947,1698.0561327934265,10.82,589824,589824,-0.0024486997,752.06
0.97907126,289,318,0.019305423,0.18349609,0.22304373979568481,0.9375806,1704.4787003993988,10.94,591872,591872,-0.010629627,739.74
0.9673213,290,313,0.009562552,0.1284668,0.32135552167892456,0.62467575,1711.0121829509735,11.26,593920,593920,-0.004596831,741.52
0.8494126,291,314,0.008858814,0.12695312,0.3192211389541626,0.6230563,1717.5230214595795,11.32,595968,595968,-0.0006958549,750.85
0.9509238,292,318,0.010048333,0.118896484,0.5704880058765411,0.17994182,1723.9562406539917,11.35,598016,598016,-0.003728252,759.56
0.8948614,293,294,0.005488326,0.066064455,0.35002613067626953,1.642465,1730.9206330776215,10.86,600064,600064,-0.0012334567,727.41
0.89871466,294,318,0.007143353,0.09140625,0.2977827191352844,1.3073225,1737.36008477211,11.28,602112,602112,0.0004005592,727.56
0.9029624,295,322,0.009662753,0.12265625,0.6091078221797943,0.28600663,1743.7161960601807,11.47,604160,604160,-0.00072517217,733.15
0.89599884,296,294,0.07190764,0.2209961,0.7146604955196381,0.20822966,1750.664341211319,11.33,606208,606208,0.018652158,742.57
0.948833,297,315,0.0117913755,0.12172852,0.3317510485649109,1.1657579,1757.162333726883,11.52,608256,608256,-0.00072508527,751.34
0.98185986,298,313,0.01273253,0.14711913,0.27917200326919556,1.8003435,1763.7026557922363,11.56,610304,610304,0.001732332,749.31
1.0355008,299,319,0.015947938,0.16210938,0.39952945709228516,1.3154037,1770.120083808899,11.95,612352,612352,-0.0039005564,759.44
1.0538362,300,320,0.017181223,0.21254882,0.33371424674987793,0.4998106,1776.5105576515198,10.21,614400,614400,-0.0036677737,746.35
0.89298296,301,270,0.01496013,0.17578125,0.24172890186309814,1.5715654,1784.0841641426086,9.82,616448,616448,-0.0030509552,743.18
0.94724905,302,301,0.01092785,0.15717773,0.4658735990524292,0.25229242,1790.8875153064728,9.59,618496,618496,-0.003160566,718.78
0.91628474,303,329,0.011884252,0.15527344,0.5414463579654694,0.16664778,1797.1064493656158,9.49,620544,620544,-0.00059763476,727.67
0.98006135,304,330,0.0144162355,0.17172852,0.5656713545322418,0.12548262,1803.3012754917145,9.3,622592,622592,-0.0017932958,728.66
0.910553,305,333,0.018838504,0.20268555,0.39044755697250366,0.44243178,1809.4485318660736,9.14,624640,624640,-0.00031221047,715.67
0.89620245,306,329,0.010302949,0.1529297,0.6970159411430359,0.09465978,1815.6652932167053,9.01,626688,626688,-0.0008677483,712.65
0.82289994,307,322,0.014254692,0.15908203,0.4646793603897095,0.28015858,1822.020661830902,9.16,628736,628736,-0.005507621,700.2
0.8320982,308,314,0.011968649,0.15375976,0.39915066957473755,0.44969505,1828.5387303829193,9.11,630784,630784,-0.0011849458,700.93
0.748655,309,283,0.013261473,0.12973633,0.18930023908615112,2.8747177,1835.757571220398,9.69,632832,632832,-0.0011752679,691.29
0.8455628,310,302,0.012700519,0.13173828,0.5695532560348511,0.2986583,1842.5240564346313,9.59,634880,634880,0.00025497685,687.05
0.8179348,311,296,0.010002096,0.12646484,0.7027296125888824,0.18239981,1849.4384620189667,9.56,636928,636928,-0.0013919835,692.06
0.88779926,312,289,0.01467002,0.14101562,0.3527522087097168,1.0365168,1856.5134582519531,9.7,638976,638976,-0.0015214828,695.42
0.98916066,313,307,0.013154884,0.17709962,0.5432684421539307,0.03423454,1863.171007156372,9.43,641024,641024,-0.007785476,689.03
0.86800545,314,321,0.013667682,0.1696289,0.23656976222991943,0.5280548,1869.5482349395752,9.75,643072,643072,-0.0022673802,674.89
0.7614591,315,313,0.007463583,0.099121094,0.572516918182373,0.17228599,1876.0871422290802,9.58,645120,645120,-0.00019566985,671.55
0.7770223,316,332,0.011017832,0.14863281,0.3339226245880127,0.7058772,1882.2464396953583,9.22,647168,647168,-0.0020665268,667.9
0.6242481,317,332,0.012900149,0.14375,0.6908448934555054,0.2182832,1888.404908657074,9.27,649216,649216,-0.0019693146,669.3
0.8045263,318,308,0.00826577,0.101904295,0.2044128179550171,0.9148698,1895.041847705841,9.6,651264,651264,-9.213921e-05,665.74
0.8683492,319,330,0.0117469225,0.15634766,0.5331668853759766,0.1662967,1901.2416985034943,9.66,653312,653312,-0.0014516881,661.83
0.80233556,320,313,0.022891577,0.221875,0.551056832075119,0.035606932,1907.778615474701,9.3,655360,655360,-0.014284673,662.06
0.8503458,321,315,0.0075298348,0.10322265,0.5619032084941864,0.15738013,1914.2727744579315,8.99,657408,657408,-0.00039933313,657.48
0.81258285,322,316,0.0133013,0.16054687,0.14119619131088257,1.4477614,1920.7469701766968,8.98,659456,659456,-0.0005065864,653.38
0.8567138,323,334,0.007156974,0.08989258,0.5395893156528473,0.42093486,1926.8692817687988,8.92,661504,661504,-0.0025176345,656.33
0.7840675,324,330,0.0074737454,0.09331055,0.47703200578689575,0.74384755,1933.0706944465637,9.12,663552,663552,0.00027605082,655.97
0.90386784,325,313,0.013019691,0.14282227,0.6154792904853821,0.2550795,1939.6139042377472,8.7,665600,665600,-0.003437765,653.71
0.9674865,326,317,0.011112744,0.13764648,0.32081228494644165,1.2063767,1946.0638766288757,8.74,667648,667648,-0.0014216297,653.09
0.9434055,327,334,0.013785233,0.15546875,0.22879189252853394,2.4047475,1952.1945202350616,9.19,669696,669696,-0.0030335262,647.23
0.96842307,328,314,0.009273575,0.113134764,0.4664726257324219,0.41303945,1958.6965837478638,8.91,671744,671744,-0.0005802861,637.09
0.9952084,329,330,0.007961752,0.103466794,0.5406719744205475,0.35911164,1964.892145872116,8.5,673792,673792,0.0007821949,633.62
0.9648191,330,314,0.021038752,0.13745117,0.22153544425964355,1.5530276,1971.399287223816,8.51,675840,675840,-0.0028446007,626.14
1.0353382,331,326,0.009544727,0.122802734,0.40793877840042114,0.2786885,1977.6773710250854,8.37,677888,677888,-0.00046544513,621.74
0.9673147,332,316,0.014071463,0.17587891,0.27472126483917236,0.9134108,1984.1417553424835,8.27,679936,679936,0.00066856726,620.77
0.93144065,333,332,0.015614027,0.17504883,0.2400212287902832,2.2282414,1990.3020603656769,8.98,681984,681984,-0.003356659,619.64
0.9993782,334,333,0.01195504,0.15844727,0.32036280632019043,1.222832,1996.4507060050964,9.15,684032,684032,-0.0006104337,620.5
0.9345026,335,334,0.010345254,0.111523435,0.41934043169021606,0.73417825,2002.5819392204285,9.15,686080,686080,-0.0010771311,624.96
1.0147748,336,348,0.015174033,0.19916992,0.3741648197174072,0.5922053,2008.4507529735565,9.47,688128,688128,-0.0029611401,628.24
0.9757916,337,330,0.018238693,0.21245117,0.5219264328479767,0.25127667,2014.6545412540436,9.52,690176,690176,-0.0033851336,627.4
0.94907,338,343,0.019238876,0.16567382,0.5064388513565063,0.245646,2020.6153914928436,9.52,692224,692224,0.00027083122,632.8
0.9323775,339,347,0.007974987,0.10043945,0.3224884271621704,1.6814635,2026.514313697815,9.82,694272,694272,-0.0006339039,640.88
0.92720735,340,333,0.016343934,0.16582032,0.31562477350234985,0.86775094,2032.654973745346,9.56,696320,696320,-0.00040816964,646.41
1.0388656,341,346,0.012628426,0.1637207,0.4151824712753296,1.4639133,2038.5635442733765,9.66,698368,698368,-0.0024917196,652.42
1.1136048,342,350,0.020209584,0.24111328,0.22158509492874146,0.64509606,2044.415239572525,9.74,700416,700416,0.0004515277,654.88
1.0718789,343,329,0.021579988,0.20541993,0.36811065673828125,0.38541946,2050.632746696472,9.72,702464,702464,-0.0050668516,657.4
1.0082667,344,333,0.013150474,0.16289063,0.25835031270980835,0.5871768,2056.769378423691,9.59,704512,704512,9.700783e-05,655.01
1.0989283,345,331,0.01688841,0.18920898,0.2151619791984558,1.2030334,2062.944529771805,9.94,706560,706560,-0.0017477339,657.35
1.1493902,346,325,0.012151616,0.17675781,0.3904959559440613,0.42642322,2069.2287890911102,9.93,708608,708608,0.0014386313,658.7
1.1639688,347,318,0.008671899,0.1203125,0.6383210122585297,0.18822786,2075.6687638759613,10.13,710656,710656,0.00070493255,663.94
