serial_timesteps,fps,policy_entropy,value_loss,eplenmean,approxkl,explained_variance,eprewmean,policy_loss,clipfrac,time_elapsed,total_timesteps,nupdates
1203000,386,1.0537143,20.819895,1500.0,0.0042824377,0.9657426103949547,768.108148,-0.0043840567,0.06073332,3107.1067757606506,1203000,802
1204500,394,1.127551,20.227282,1500.0,0.0015510251,0.9537080563604832,862.164685,-0.0010775347,0.0011333333,3110.913878440857,1204500,803
1206000,380,1.0606347,20.355267,1500.0,0.0026592987,0.9635407999157906,828.209002,-0.0018861208,0.035200004,3114.8533847332,1206000,804
1207500,395,1.1253028,20.29453,1500.0,0.0027249048,0.949958898127079,880.068765,-0.0013746714,0.03926667,3118.6502056121826,1207500,805
1209000,393,1.050826,18.09973,1500.0,0.00436645,0.9619191810488701,796.32585,-0.0019120818,0.026799995,3122.464816570282,1209000,806
1210500,372,1.0437744,18.991795,1500.0,0.006151663,0.9664747044444084,790.445563,-0.0031748447,0.09806668,3126.493716478348,1210500,807
1212000,384,1.1068623,20.031507,1500.0,0.0049420544,0.9575160779058933,834.769803,-0.0035548266,0.047333315,3130.397893667221,1212000,808
1213500,379,1.0878907,19.435251,1500.0,0.003860381,0.9588982500135899,777.425182,-0.0042271297,0.048599992,3134.348344564438,1213500,809
1215000,391,1.0150137,19.642433,1500.0,0.0038700504,0.964027002453804,822.344314,-0.0039751995,0.054066654,3138.1835520267487,1215000,810
1216500,378,1.1301866,17.58106,1500.0,0.0044653816,0.9632682465016842,851.081085,-0.004741686,0.056266654,3142.1448283195496,1216500,811
1218000,381,0.95088285,22.905954,1500.0,0.002506847,0.9568456597626209,802.222932,-0.001911292,0.028466668,3146.0738191604614,1218000,812
1219500,394,1.0159597,19.147533,1500.0,0.009081317,0.9652628302574158,838.056894,-0.0102729825,0.16806673,3149.8810403347015,1219500,813
1221000,394,1.1441562,19.8434,1500.0,0.002581354,0.9575444310903549,847.660815,-0.0026844605,0.02626666,3153.6866240501404,1221000,814
1222500,386,1.1110916,20.04669,1500.0,0.0028417504,0.9589651711285114,779.091121,-0.003062046,0.020066667,3157.5662038326263,1222500,815
1224000,388,0.99356306,19.452742,1500.0,0.004900368,0.9649623185396194,782.647021,-0.005751674,0.0765333,3161.4240822792053,1224000,816
1225500,376,0.9592095,30.627108,1500.0,0.0025490117,0.9459502883255482,599.102246,-0.0017209206,0.018533332,3165.403186559677,1225500,817
1227000,390,0.9732486,20.071108,1500.0,0.0006918886,0.9629604183137417,827.315652,-0.00046054128,0.0,3169.2495155334473,1227000,818
1228500,387,1.1411346,19.99597,1500.0,0.0052505,0.958806324750185,859.574509,-0.0036299876,0.069533326,3173.1217176914215,1228500,819
1230000,381,1.0016,19.53814,1500.0,0.0032257813,0.9636851847171783,814.16381,-0.003948386,0.030533323,3177.0495545864105,1230000,820
1231500,386,1.0365363,19.464746,1500.0,0.002866717,0.9628009684383869,813.803341,-0.00015695937,0.03693334,3180.9307746887207,1231500,821
1233000,392,1.165258,19.233679,1500.0,0.005859988,0.9578021094202995,887.219964,-0.002603077,0.107533365,3184.7543511390686,1233000,822
1234500,383,1.0127878,19.428932,1500.0,0.00284779,0.963374949991703,841.174559,-0.0025017073,0.020599999,3188.667694568634,1234500,823
1236000,389,1.1608506,19.724777,1500.0,0.0020639026,0.9519635811448097,862.1075,-0.00087252987,0.009933334,3192.5161023139954,1236000,824
1237500,390,1.1923716,20.057629,1500.0,0.0067376476,0.9526108391582966,900.095896,-0.004241476,0.094666675,3196.3601701259613,1237500,825
1239000,393,1.1221393,19.628813,1500.0,0.0032579685,0.9607495293021202,794.797723,-0.002724719,0.023266658,3200.1722593307495,1239000,826
1240500,376,1.0408036,20.521225,1500.0,0.006829053,0.9635018780827522,823.286677,-0.0029231461,0.103933305,3204.1615195274353,1240500,827
1242000,391,1.1110315,20.041487,1500.0,0.0020421671,0.958683542907238,777.5319,-0.0015315136,0.008866666,3207.9980087280273,1242000,828
1243500,389,1.032216,19.690798,1500.0,0.005295577,0.9636969231069088,823.086549,-0.0025341422,0.06559998,3211.847687482834,1243500,829
1245000,380,1.0889889,19.1529,1500.0,0.0051676845,0.9623131826519966,782.680678,-0.0036617976,0.06593331,3215.793176174164,1245000,830
1246500,388,1.1749461,18.847357,1500.0,0.005880164,0.9556692242622375,891.777531,-0.005681751,0.079333305,3219.656576871872,1246500,831
1248000,363,1.1497647,19.982794,1500.0,0.003791058,0.9552197568118572,888.468204,-0.002602916,0.034333322,3223.778419494629,1248000,832
1249500,390,0.9672866,17.805296,1500.0,0.0037933884,0.9670594036579132,779.439105,-0.0025987746,0.03133334,3227.6233496665955,1249500,833
1251000,393,0.98492956,17.626532,1500.0,0.004151803,0.9647558741271496,835.579201,-0.004701851,0.05326665,3231.437314271927,1251000,834
1252500,385,1.0794125,19.872837,1500.0,0.0013099292,0.9599371664226055,809.548202,-0.00095482706,0.0069333334,3235.3283743858337,1252500,835
1254000,396,0.9762116,19.26521,1500.0,0.0006223136,0.9650409556925297,837.61952,-0.00073312444,0.0,3239.114763736725,1254000,836
1255500,384,1.1732564,20.090788,1500.0,0.0069007496,0.9533317536115646,913.369124,-0.0034854393,0.08399996,3243.020878314972,1255500,837
1257000,392,1.0811827,19.485516,1500.0,0.004605659,0.9621567279100418,800.323666,-0.004152806,0.06046666,3246.845823764801,1257000,838
1258500,381,1.1398467,20.095697,1500.0,0.003467325,0.9529116079211235,862.600415,-0.0022314643,0.05533332,3250.7766819000244,1258500,839
1260000,381,1.1352571,19.722984,1500.0,0.0011678305,0.9587554261088371,858.316742,-0.0007523588,0.0013333334,3254.7056007385254,1260000,840
1261500,389,1.099902,18.094687,1500.0,0.001973311,0.9628981165587902,792.571887,-0.0017853171,0.010333332,3258.558228969574,1261500,841
1263000,385,0.99489766,20.776497,1500.0,0.0033338428,0.9627960920333862,767.481436,-0.0027538722,0.032266658,3262.454599380493,1263000,842
1264500,392,0.9774519,20.658092,1500.0,0.0021682165,0.9639749340713024,815.332533,-0.0019478126,0.0304,3266.2732985019684,1264500,843
1266000,387,1.1204132,18.03785,1500.0,0.002287929,0.9557134211063385,906.724159,-0.0010652787,0.017399998,3270.1412286758423,1266000,844
1267500,384,0.98872066,17.1358,1500.0,0.001970961,0.9670089222490788,773.99152,-0.00058768736,0.012133334,3274.0404603481293,1267500,845
1269000,385,0.9433162,19.60758,1500.0,0.005456661,0.9627605304121971,803.062979,-0.0020618541,0.086333305,3277.931328058243,1269000,846
1270500,377,1.0299886,18.863121,1500.0,0.0016399171,0.9629948064684868,823.557369,-0.0009980291,0.0015999996,3281.907098531723,1270500,847
1272000,381,1.0629163,18.378128,1500.0,0.0032864541,0.9627603180706501,802.019719,-0.0015554056,0.03853333,3285.8376581668854,1272000,848
1273500,389,1.0675105,19.345863,1500.0,0.0042371806,0.9616540782153606,821.487612,-0.003230013,0.032066662,3289.6909198760986,1273500,849
1275000,387,1.174808,21.221601,1500.0,0.0030353826,0.947078287601471,897.229327,-0.0030113012,0.024666661,3293.56524848938,1275000,850
1276500,378,1.1668164,18.829021,1500.0,0.0048162593,0.9508985951542854,931.197221,-0.0056004818,0.093066655,3297.5249547958374,1276500,851
1278000,387,1.1105138,24.514498,1500.0,0.0004879684,0.9397225901484489,785.491795,-0.00030460104,0.0,3301.3945167064667,1278000,852
1279500,389,0.9597909,16.074347,1500.0,0.0056013535,0.9683229178190231,816.576824,-0.005205158,0.07846664,3305.2415676116943,1279500,853
1281000,390,1.1724577,18.558365,1500.0,0.004340068,0.9481003284454346,946.991386,-0.00379979,0.033666655,3309.0830359458923,1281000,854
1282500,386,1.0564154,19.300323,1500.0,0.005753172,0.9600843749940395,793.272679,-0.0036233268,0.07079997,3312.966199874878,1282500,855
1284000,385,1.1348957,25.285053,1500.0,0.00053049775,0.9407808966934681,764.645955,-0.0005645528,0.0,3316.8591434955597,1284000,856
1285500,379,1.0603389,24.85505,1500.0,0.0010610427,0.9472145028412342,745.4853,-0.0008214419,0.0,3320.809709072113,1285500,857
1287000,373,1.1327622,23.042347,1500.0,0.001986538,0.9453782327473164,809.371466,-0.0022834179,0.013266667,3324.8211290836334,1287000,858
1288500,388,1.1493826,18.891197,1500.0,0.0030813157,0.9572773315012455,877.441248,-0.0020175027,0.019399999,3328.685749769211,1288500,859
1290000,384,1.1269099,20.298435,1500.0,0.003590865,0.9454680420458317,904.209543,-0.0027149364,0.0314,3332.5863354206085,1290000,860
1291500,386,0.9948038,30.591381,1500.0,0.0014307977,0.9392587952315807,600.892487,-0.00038427993,0.0030666664,3336.463169813156,1291500,861
1293000,388,0.96501565,21.84043,1500.0,0.0066238316,0.9603469185531139,764.329025,-0.008133592,0.09486665,3340.326489210129,1293000,862
1294500,381,1.0757765,17.900541,1500.0,0.003093452,0.9590448923408985,849.459859,-0.0014354517,0.02966666,3344.25719666481,1294500,863
1296000,373,0.9700021,20.2826,1500.0,0.0009090467,0.9530258700251579,713.067069,-0.0008855018,0.0070000007,3348.2686381340027,1296000,864
1297500,387,1.0521185,24.856474,1500.0,0.0031385361,0.9475474804639816,732.990401,-0.0016364757,0.018533332,3352.135055065155,1297500,865
1299000,393,1.05937,19.13628,1500.0,0.0041934503,0.9661166444420815,777.607549,-0.0019795576,0.04586666,3355.944769859314,1299000,866
1300500,389,1.0238184,16.461292,1500.0,0.003967107,0.9632780104875565,805.327435,-0.003911238,0.045733333,3359.7983343601227,1300500,867
1302000,390,1.0271442,19.67716,1500.0,0.008919606,0.9524032324552536,857.54823,-0.00825884,0.15760002,3363.6400907039642,1302000,868
1303500,382,1.0279809,19.317886,1500.0,0.0044707223,0.9639496989548206,775.839362,-0.002859456,0.05546664,3367.5668404102325,1303500,869
1305000,395,0.9807516,18.055761,1500.0,0.0020783972,0.9630280137062073,826.308455,-0.001928365,0.019133333,3371.3587412834167,1305000,870
1306500,395,1.0104542,18.963308,1500.0,0.003969039,0.9528001844882965,882.246878,-0.00047778297,0.019066667,3375.1505239009857,1306500,871
1308000,397,0.9364796,18.67018,1500.0,0.0034390776,0.9621932469308376,795.043755,-0.003553403,0.052199993,3378.9247422218323,1308000,872
1309500,396,0.973871,17.890745,1500.0,0.0073532397,0.9630530215799809,809.855568,-0.0060604177,0.09939998,3382.7118360996246,1309500,873
1311000,392,0.9468019,18.440756,1500.0,0.004497549,0.9624830856919289,824.866193,-0.00065788307,0.035266653,3386.531155347824,1311000,874
1312500,390,0.9239997,18.824135,1500.0,0.0064925253,0.962316557765007,813.852608,-0.005366281,0.110600024,3390.3678114414215,1312500,875
1314000,393,0.98353076,18.038914,1500.0,0.0016739586,0.963504035025835,804.966201,0.00086902943,0.0023999996,3394.181291818619,1314000,876
1315500,393,0.9759796,18.08969,1500.0,0.0020745017,0.9650569930672646,822.601626,-0.0005171522,0.0037333334,3397.9913082122803,1315500,877
1317000,382,0.94944495,19.520424,1500.0,0.0042411913,0.963110189884901,817.508438,-0.0024109944,0.062733315,3401.908091545105,1317000,878
1318500,392,1.0345727,18.55628,1500.0,0.0017492563,0.9649893417954445,799.673747,0.0012962488,0.0022666666,3405.7304062843323,1318500,879
1320000,392,1.0295261,17.71791,1500.0,0.0064479085,0.9567781053483486,879.932054,-0.0040866984,0.08319998,3409.5509402751923,1320000,880
1321500,392,0.99033904,20.088219,1500.0,0.0031042143,0.9598378762602806,810.525874,-0.0031546268,0.044666667,3413.374626636505,1321500,881
1323000,394,1.0280365,17.121113,1500.0,0.0050416607,0.9663862362504005,808.842877,-0.0045820354,0.058333322,3417.1738390922546,1323000,882
1324500,369,1.0239072,36.857758,1500.0,0.002851385,0.9233833625912666,540.768463,-0.0007014559,0.023333333,3421.2301087379456,1324500,883
1326000,387,1.0234821,22.318604,1500.0,0.0002980047,0.9502551667392254,686.209737,-0.00050185947,0.0,3425.0974810123444,1326000,884
1327500,384,1.0213169,18.903698,1500.0,0.005179096,0.9652981907129288,763.083012,-0.0028658616,0.073133305,3428.9977560043335,1327500,885
1329000,384,1.0257837,26.590855,1500.0,0.0031495916,0.941283319145441,649.963692,-0.0015502443,0.030266657,3432.901378631592,1329000,886
1330500,385,1.1035138,33.570065,1500.0,0.002705724,0.919836200773716,627.703449,-0.0029252348,0.023599993,3436.790052175522,1330500,887
1332000,390,1.1446388,18.538206,1500.0,0.0093859015,0.9516639225184917,911.569043,-0.00810735,0.1459333,3440.633953332901,1332000,888
1333500,380,1.0658606,24.005966,1500.0,0.0023472493,0.9488839358091354,688.872791,-0.0017715588,0.015133329,3444.574946641922,1333500,889
1335000,382,1.1771362,22.803867,1500.0,0.0024881056,0.9423040859401226,811.918397,-0.001982652,0.010866666,3448.501077413559,1335000,890
1336500,385,1.1311446,23.767334,1500.0,0.0031513458,0.9433478079736233,707.601757,-0.0052694934,0.043999985,3452.3943588733673,1336500,891
1338000,395,0.9766615,18.630522,1500.0,0.0011337291,0.9625156410038471,809.742836,-0.0008210096,0.0,3456.187834739685,1338000,892
1339500,397,0.98525405,18.518368,1500.0,0.0018805009,0.9605073519051075,845.367084,-0.001266271,0.013599999,3459.963034391403,1339500,893
1341000,394,1.020844,14.691742,1500.0,0.0049396683,0.96948860026896,807.124426,-0.0025800187,0.0696,3463.767165660858,1341000,894
1342500,395,1.0034103,17.553553,1500.0,0.0014824528,0.9641558863222599,812.903929,-3.0844483e-05,0.008666666,3467.5603063106537,1342500,895
1344000,380,1.0666363,32.89804,1500.0,0.0039232583,0.9330594837665558,546.911306,-0.0034203178,0.039999984,3471.4986152648926,1344000,896
1345500,396,0.9360414,17.441221,1500.0,0.003397337,0.9617040045559406,808.381496,-0.00075921655,0.032999992,3475.284328699112,1345500,897
1347000,381,1.0190096,24.770218,1500.0,0.0057501597,0.9475586861371994,654.053317,-0.005929212,0.08519997,3479.2137615680695,1347000,898
1348500,389,0.94158614,19.250826,1500.0,0.0016251934,0.9606158807873726,747.180794,-9.034196e-05,0.0010666667,3483.061295032501,1348500,899
1350000,392,1.1276201,16.283693,1500.0,0.0019285029,0.9625132046639919,870.777644,-0.0013562101,0.020533333,3486.8859539031982,1350000,900
1351500,388,1.1229489,18.817793,1500.0,0.0018817129,0.9502777084708214,879.519058,-0.00078454916,0.0063333334,3490.7519845962524,1351500,901
1353000,381,1.0690389,31.698112,1500.0,0.0020106838,0.9280865713953972,564.514447,-0.0010831136,0.013733336,3494.6848044395447,1353000,902
1354500,388,1.1186825,17.216852,1500.0,0.0046887123,0.9508577138185501,879.895399,-0.002785098,0.06633331,3498.5472750663757,1354500,903
1356000,398,0.9280538,17.515205,1500.0,0.0050936723,0.9609521962702274,818.706319,-0.00652124,0.07479997,3502.3146064281464,1356000,904
1357500,396,1.12337,17.402157,1500.0,0.002075614,0.9550324939191341,884.904379,-0.00089193566,0.016466664,3506.1008744239807,1357500,905
1359000,388,1.1154065,21.5187,1500.0,0.0032599152,0.9444058910012245,786.93395,-0.0046423227,0.022666661,3509.9617252349854,1359000,906
1360500,379,0.96342444,17.699934,1500.0,0.0050407643,0.9645495675504208,826.751606,-0.0039282795,0.076466635,3513.9166803359985,1360500,907
1362000,388,0.9370592,18.627438,1500.0,0.004474487,0.9612781219184399,822.641851,-0.0039639315,0.048999976,3517.7758219242096,1362000,908
1363500,386,1.1151555,19.50509,1500.0,0.0037039951,0.9536010660231113,836.92627,-0.002726909,0.043466642,3521.65313577652,1363500,909
1365000,377,0.9823147,18.097685,1500.0,0.0062704356,0.9628419429063797,823.543066,-0.005049246,0.11286667,3525.6262304782867,1365000,910
1366500,383,1.1311761,18.454258,1500.0,0.0022705286,0.951053261756897,941.780207,-0.0010465067,0.021,3529.5372993946075,1366500,911
1368000,389,0.91408426,16.791088,1500.0,0.0034101673,0.966723807156086,778.640969,-0.0019393963,0.029133318,3533.3895478248596,1368000,912
1369500,386,0.8969506,16.56743,1500.0,0.0016099209,0.9663894176483154,839.155926,-0.0008975581,0.005466667,3537.2701301574707,1369500,913
1371000,381,1.0732641,18.790333,1500.0,0.0018911287,0.9585827179253101,836.718051,-0.0011148095,0.0026666664,3541.202300310135,1371000,914
1372500,388,0.9163671,17.535742,1500.0,0.0018908463,0.9635866582393646,793.111322,-0.0019813546,0.024133332,3545.0613737106323,1372500,915
1374000,392,1.0865147,16.178148,1500.0,0.0039029727,0.9617803208529949,868.264251,-0.0016407694,0.03479999,3548.878571033478,1374000,916
1375500,389,0.868346,17.390434,1500.0,0.0051131467,0.9681413285434246,838.758647,-0.0023831218,0.08026665,3552.727061033249,1375500,917
1377000,388,1.022388,19.271046,1500.0,0.0037700615,0.9596328437328339,836.201954,-0.0021827947,0.034533326,3556.5921864509583,1377000,918
1378500,383,0.8710971,16.69472,1500.0,0.0030333446,0.9670753963291645,796.410482,-0.0027525565,0.027333329,3560.508076429367,1378500,919
1380000,390,0.9454371,18.38056,1500.0,0.0018323596,0.9649420827627182,819.85546,-0.0011553689,0.010066667,3564.3456530570984,1380000,920
1381500,391,1.0429595,24.95902,1500.0,0.0032875002,0.9451313801109791,676.792724,-0.0029968808,0.01933333,3568.176835298538,1381500,921
1383000,378,1.0794309,23.857782,1500.0,0.0018833537,0.9482736401259899,786.122245,-0.00057343126,0.018066669,3572.1435277462006,1383000,922
1384500,396,1.0381479,17.47446,1500.0,0.0054708626,0.9629667513072491,848.919029,-0.0031732153,0.05839997,3575.928257703781,1384500,923
1386000,391,0.9903091,19.051563,1500.0,0.004377464,0.9593067467212677,770.686631,-0.004788922,0.04933332,3579.756112575531,1386000,924
1387500,388,0.9200088,15.585236,1500.0,0.0042937216,0.9658373557031155,845.129154,-0.0030333593,0.05906665,3583.6201865673065,1387500,925
1389000,388,1.0104403,17.49097,1500.0,0.003995322,0.9646631442010403,810.379993,-0.003311122,0.052399974,3587.48046708107,1389000,926
1390500,393,0.83202654,16.39692,1500.0,0.0058660633,0.9666815958917141,839.889229,-0.0034205585,0.085466646,3591.294626235962,1390500,927
1392000,386,1.0564903,15.845307,1500.0,0.0032833198,0.9624313898384571,876.537496,-0.0010890898,0.025533324,3595.173961877823,1392000,928
1393500,389,1.0598736,18.115105,1500.0,0.0038736954,0.9599512368440628,821.877573,-0.0028061615,0.055666663,3599.025979280472,1393500,929
1395000,378,1.0109385,28.874985,1500.0,0.0016266021,0.9382031187415123,668.992069,-0.00012740593,0.011733333,3602.985988855362,1395000,930
1396500,386,1.0290344,18.516262,1500.0,0.0035093364,0.9583792835474014,784.036224,-0.004206609,0.033066664,3606.867470264435,1396500,931
1398000,375,0.89089227,16.935541,1500.0,0.001133888,0.9672974832355976,838.99085,-0.0009058351,0.0014666668,3610.8605008125305,1398000,932
1399500,385,1.0759816,17.121197,1500.0,0.001972341,0.9560612812638283,900.208596,-0.0010146413,0.016,3614.7567598819733,1399500,933
1401000,393,0.8732611,17.294601,1500.0,0.0022446886,0.9678803756833076,833.159395,-0.0006067152,0.03126666,3618.57004404068,1401000,934
1402500,384,1.0684474,19.771463,1500.0,0.0033351267,0.9534452259540558,896.094421,-0.0024321817,0.021399997,3622.4732382297516,1402500,935
1404000,392,1.028328,16.922894,1500.0,0.0059584216,0.9647539295256138,865.166136,-0.008820558,0.10439999,3626.2988390922546,1404000,936
1405500,385,0.89982545,15.977642,1500.0,0.0033600642,0.9674056060612202,809.081312,-0.0035273528,0.024333332,3630.185647010803,1405500,937
1407000,388,1.0878766,15.8232765,1500.0,0.0035792026,0.9641855508089066,898.812291,-0.0022401856,0.029799996,3634.0422229766846,1407000,938
1408500,386,1.0879002,17.75913,1500.0,0.0026272081,0.9587646760046482,909.098795,-0.0016476146,0.029733326,3637.921151161194,1408500,939
1410000,392,0.90874934,17.98507,1500.0,0.0014715545,0.9654230363667011,813.959864,-0.001422394,0.0064000003,3641.7413516044617,1410000,940
1411500,371,0.88350534,17.15266,1500.0,0.004923301,0.9667224027216434,770.160728,-0.003968513,0.054799978,3645.782242298126,1411500,941
1413000,389,0.8791597,16.193247,1500.0,0.0018344102,0.9666683226823807,805.476303,-0.0023271625,0.013066663,3649.6313560009003,1413000,942
1414500,386,0.79837906,1.9945383,1026.0,0.004375501,0.9964990359731019,571.677182,-0.0051171733,0.05753332,3653.5165317058563,1414500,943
1416000,380,1.0379306,18.64182,1500.0,0.0014878587,0.9557439535856247,941.860558,-0.001329266,0.0034,3657.4620139598846,1416000,944
1417500,380,1.0761551,18.399654,1500.0,0.0024857286,0.9562253355979919,876.39644,-0.00046867385,0.011266665,3661.407084465027,1417500,945
1419000,378,0.9554286,24.731115,1500.0,0.0033816397,0.954867996275425,825.426576,-0.0027471674,0.028866656,3665.3679373264313,1419000,946
1420500,391,0.9460155,18.453732,1500.0,0.0053839902,0.952064823359251,771.545936,-0.0043216054,0.06846664,3669.1951158046722,1420500,947
1422000,388,1.1190672,18.315754,1500.0,0.0048933513,0.9558623433113098,924.460265,-0.003694627,0.06366664,3673.0602765083313,1422000,948
1423500,392,1.1039749,17.92723,1500.0,0.004769912,0.9607486128807068,898.2105,-0.0022003714,0.063799985,3676.8823595046997,1423500,949
1425000,389,1.0064251,19.312965,1500.0,0.004794807,0.9649927020072937,881.165631,-0.0027856333,0.05966665,3680.729605436325,1425000,950
1426500,395,0.8563639,19.937683,1500.0,0.0026742825,0.9644093327224255,804.344635,-0.0018993713,0.024733331,3684.520209312439,1426500,951
1428000,382,1.0115165,19.564716,1500.0,0.0007912451,0.9528522044420242,766.831396,-0.0002512512,0.0,3688.446442127228,1428000,952
1429500,382,0.96928614,19.801708,1500.0,0.004609454,0.9651914872229099,929.43842,-0.003081993,0.049066648,3692.3668019771576,1429500,953
1431000,387,0.93523085,23.20229,1500.0,0.0031303957,0.9496948234736919,650.316958,-0.00510551,0.034333322,3696.2411766052246,1431000,954
1432500,379,0.97031,22.238947,1500.0,0.004563103,0.9583677276968956,770.90436,-0.0047345245,0.06299997,3700.1902284622192,1432500,955
1434000,388,0.9483468,19.87976,1500.0,0.0054552765,0.958105057477951,703.882448,-0.0042657536,0.07999995,3704.0543575286865,1434000,956
1435500,386,1.0944867,19.411324,1500.0,0.0045397673,0.9569410234689713,809.713233,-0.004004463,0.06379997,3707.9387152194977,1435500,957
1437000,388,0.99109346,19.55417,1500.0,0.0027713038,0.9659603238105774,908.311357,1.456541e-05,0.029333329,3711.7959983348846,1437000,958
1438500,390,0.94570243,21.662024,1500.0,0.006219117,0.9605021327733994,800.977192,-0.0049629067,0.083933316,3715.639272212982,1438500,959
1440000,391,0.91477793,15.004825,1500.0,0.0008484724,0.9681998379528522,850.872873,-0.002309891,0.0011333333,3719.4733550548553,1440000,960
1441500,391,0.9959099,20.64752,1500.0,0.0014113267,0.9581714905798435,791.121178,-0.00024774836,0.0,3723.3019576072693,1441500,961
1443000,384,0.94506127,19.607027,1500.0,0.0039450256,0.9639030545949936,812.745915,-0.004175199,0.02826666,3727.208327770233,1443000,962
1444500,380,1.0545132,17.86714,1500.0,0.0021606595,0.9527051597833633,833.915377,-0.0006883693,0.023199998,3731.154492855072,1444500,963
1446000,365,1.0019078,19.114546,1500.0,0.0033804262,0.9618990048766136,942.191441,-0.0027316837,0.031133328,3735.2626481056213,1446000,964
1447500,397,1.0637767,19.805527,1500.0,0.006416067,0.9559049010276794,810.997854,-0.0041723554,0.09133329,3739.0409166812897,1447500,965
1449000,393,0.91619104,20.014725,1500.0,0.0049413266,0.9652202092111111,925.499964,-0.003957405,0.08399997,3742.8571512699127,1449000,966
1450500,388,0.92711294,21.867397,1500.0,0.0062614153,0.9601169861853123,771.44608,-0.0066120373,0.102733314,3746.7178716659546,1450500,967
1452000,393,0.96971077,20.006325,1500.0,0.0015271148,0.9585346467792988,817.552699,-2.8934735e-05,0.010933334,3750.5320472717285,1452000,968
1453500,359,0.9878783,27.934082,1500.0,0.0031952537,0.9399503767490387,645.065878,-0.002015159,0.030133335,3754.703327894211,1453500,969
1455000,391,1.0024624,20.260885,1500.0,0.0035644453,0.9592213816940784,830.628277,-0.0017021495,0.023933329,3758.534289121628,1455000,970
1456500,383,0.8795879,29.07557,1500.0,0.004214466,0.9470615424215794,660.575821,-0.003752037,0.04173333,3762.4489784240723,1456500,971
1458000,392,0.95716035,19.707485,1500.0,0.004640957,0.9572530910372734,754.909255,-0.004705999,0.065199986,3766.273566007614,1458000,972
1459500,399,0.9460836,20.82464,1500.0,0.004905763,0.9620072655379772,806.431875,-0.0014981994,0.043533325,3770.025601387024,1459500,973
1461000,384,1.0163246,16.64074,1500.0,0.0029506697,0.9579606913030148,772.88443,-0.0023627207,0.006266666,3773.928943872452,1461000,974
1462500,384,1.0185369,20.082058,1500.0,0.0019252575,0.9587421268224716,869.143655,-0.0014012553,0.016533332,3777.8299272060394,1462500,975
1464000,393,0.90766776,20.621084,1500.0,0.0032902076,0.9636617787182331,865.333522,-0.0010954168,0.031133326,3781.64555644989,1464000,976
1465500,393,0.8957522,19.92104,1500.0,0.0032078552,0.9646020531654358,833.264573,-0.0043452494,0.039933328,3785.4545924663544,1465500,977
1467000,387,1.0233715,20.077991,1500.0,0.0010659073,0.9564598239958286,771.414843,-0.0008823526,0.0047999998,3789.3265101909637,1467000,978
1468500,381,0.9608985,20.230074,1500.0,0.0044970186,0.9637958593666553,859.946037,-0.0038590487,0.056999985,3793.25919508934,1468500,979
1470000,389,0.9403161,19.693733,1500.0,0.0039372547,0.9608587324619293,828.459811,-0.0036205486,0.055933326,3797.106427669525,1470000,980
1471500,386,0.96601987,19.406235,1500.0,0.007209593,0.9601789154112339,854.911733,-0.0048682797,0.12519999,3800.9916591644287,1471500,981
1473000,392,0.99217343,19.579958,1500.0,0.0057292874,0.9590023495256901,800.788943,-0.0034550808,0.08453332,3804.810349225998,1473000,982
1474500,375,0.9214486,20.861395,1500.0,0.0035343927,0.9620963633060455,804.594484,-0.0014741597,0.0075999973,3808.8002605438232,1474500,983
1476000,388,0.9294191,20.004372,1500.0,0.0019611795,0.9632250554859638,834.90383,-0.0030588778,0.0045333332,3812.6603665351868,1476000,984
1477500,393,0.8894109,22.689278,1500.0,0.0020945095,0.9580617472529411,745.819991,-0.00034866785,0.009266665,3816.474101781845,1477500,985
1479000,394,0.9120132,19.421768,1500.0,0.0024226764,0.9625489600002766,758.756189,-0.002452781,0.02273333,3820.278382539749,1479000,986
1480500,390,0.9127505,19.401594,1500.0,0.0041979374,0.963199395686388,805.10045,-0.0031635019,0.045933314,3824.1213879585266,1480500,987
1482000,396,0.92876464,19.469309,1500.0,0.0029220665,0.964677132666111,827.62435,-0.0022537855,0.027466662,3827.9047870635986,1482000,988
1483500,393,1.042107,19.288157,1500.0,0.0032718359,0.951013658195734,789.497154,-0.0013093678,0.016933333,3831.720720767975,1483500,989
1485000,388,0.9859182,20.653759,1500.0,0.009681869,0.9639864079654217,932.783246,-0.0050986134,0.15039997,3835.5855281352997,1485000,990
1486500,397,0.9601786,18.975927,1500.0,0.0045033977,0.9658243097364902,813.617,-0.0005168277,0.044066664,3839.3598034381866,1486500,991
1488000,396,0.90776926,20.247948,1500.0,0.0030952606,0.9629485681653023,813.446597,-0.002259142,0.017333332,3843.1454215049744,1488000,992
1489500,388,0.9316554,22.381414,1500.0,0.0002706972,0.9547087699174881,738.031194,-0.00017643615,0.0,3847.0017879009247,1489500,993
1491000,387,0.91205686,19.79755,1500.0,0.0025007988,0.9624897763133049,876.07432,-0.003117958,0.014200001,3850.8761510849,1491000,994
1492500,391,0.98951507,20.188604,1500.0,0.005326906,0.9547672718763351,828.595092,-0.0041868477,0.08806664,3854.7100715637207,1492500,995
1494000,390,0.99653274,20.013311,1500.0,0.004086349,0.964581273496151,828.978341,-0.0021348486,0.040599987,3858.5496752262115,1494000,996
1495500,393,0.93364316,20.472502,1500.0,0.002863055,0.9622615911066532,775.557647,-0.0012091399,0.022533325,3862.366325378418,1495500,997
