#{"env_id": "SetDown-v2", "t_start": 1532964855.3560827}
r,l,t
10,30,75.296993
10,28,75.35772
10,17,75.398413
10,18,75.439462
10,19,75.480297
10,32,75.556006
10,29,75.617956
10,36,75.696378
10,20,75.742618
10,23,75.792462
-4.251002,28,75.856733
10,29,75.921276
10,25,75.976741
10,23,76.024682
10,28,76.087761
10,21,76.140997
10,13,76.172136
10,30,76.239737
10,24,76.446814
10,24,76.498027
10,21,76.547342
10,30,76.61677
10,26,76.68101
10,21,76.733495
10,32,76.805401
10,18,76.844049
10,32,76.911711
-1.20979,28,76.978375
10,22,77.02944
10,25,77.086962
10,18,77.12564
-0.371889,21,77.172814
10,21,77.220573
10,13,77.250345
10,20,77.29499
10,17,77.341485
10,17,77.382468
10,23,77.43681
10,25,77.495241
10,18,77.53645
10,18,77.579731
10,29,77.642211
10,23,77.695259
10,19,77.739892
10,18,77.782124
10,17,77.820938
10,26,77.879298
10,23,77.929786
10,23,77.981153
10,16,78.020688
10,29,78.087078
10,16,78.122504
10,18,78.165703
10,28,78.228566
10,25,78.282307
10,23,78.339377
10,24,78.394349
10,22,78.442509
-0.027399,19,78.484995
10,33,78.563462
10,32,78.633327
10,19,78.679627
10,31,78.89445
10,21,78.941238
10,24,78.992657
10,22,79.044366
10,19,79.092944
10,29,79.164105
10,23,79.218317
10,31,79.287859
10,23,79.339255
10,15,79.375323
10,21,79.424135
10,29,79.490942
10,38,79.57528
10,20,79.625324
10,29,79.693228
10,16,79.728416
10,25,79.786031
10,24,79.846938
10,19,79.894072
10,20,79.940814
10,20,79.989239
10,24,80.046962
10,18,80.089813
10,25,80.144297
-2.596896,26,80.200042
-2.596896,26,80.254554
10,21,80.302524
10,26,80.357506
10,27,80.416592
-1.637647,32,80.488772
10,28,80.558808
10,18,80.601196
10,20,80.647422
10,17,80.691641
10,30,80.765627
-0.064783,20,80.8131
10,20,80.861518
10,23,80.913655
10,34,80.991445
10,36,81.072845
10,13,81.103589
-2.474579,26,81.161019
10,19,81.349886
10,19,81.392265
10,29,81.457405
10,23,81.507486
10,23,81.561018
10,24,81.626105
10,24,81.682138
-0.078833,31,81.750263
-0.153324,20,81.79612
10,25,81.851787
-0.242997,12,81.880008
10,21,81.932578
10,25,81.992944
