serial_timesteps,total_timesteps,nupdates,eprewmean,value_loss,approxkl,explained_variance,policy_loss,clipfrac,eplenmean,time_elapsed,fps,policy_entropy
769000,1538000,769,7.3568152177499995,5.273462,0.002178025,0.4386828541755676,-0.001474147,0.012399996,24.21325,1906.078953742981,813,0.45891404
770000,1540000,770,7.37181774725,1.7440181,0.0005895199,0.22846293449401855,-0.00035914138,0.0055999993,24.242,1908.507997751236,823,0.42146
771000,1542000,771,7.38781238175,3.0179381,0.0023116337,0.16576915979385376,-0.0008884158,0.023899997,24.22875,1910.9724578857422,812,0.4178543
772000,1544000,772,7.5171438770000005,1.2644877,0.002419426,0.11781072616577148,-0.0020382653,0.029899996,24.174,1913.5819823741913,766,0.45166153
773000,1546000,773,7.464435449250001,4.6105285,0.001653238,0.43434226512908936,-0.0005580088,0.0209,24.13075,1916.158809185028,776,0.410603
774000,1548000,774,7.40091612075,5.224841,0.001166388,0.3874049186706543,-0.00086902914,0.0053,24.13875,1918.6024177074432,819,0.34470117
775000,1550000,775,7.401186717000001,2.7510328,0.0005351171,0.4946497678756714,-0.00037487308,0.0043999995,24.18125,1921.0205385684967,827,0.36327142
776000,1552000,776,7.40446909175,2.677629,0.001339187,0.2886505722999573,-0.0007558052,0.013299999,24.16325,1923.4401154518127,827,0.3168081
777000,1554000,777,7.361911865750001,3.5303605,0.0006450638,0.2968054413795471,-0.00080519886,0.0045,24.18375,1925.846161365509,831,0.3722589
778000,1556000,778,7.353800928,5.1862254,0.0020625913,0.37745237350463867,-0.0038602552,0.027599992,24.1695,1928.272500038147,824,0.4009581
779000,1558000,779,7.404525666,1.888534,0.00138307,0.2923802137374878,-0.0014178784,0.015599996,24.16775,1930.7418797016144,810,0.45218927
780000,1560000,780,7.38319897175,3.1547897,0.0018395797,0.42918461561203003,-0.0025829193,0.017399998,24.15775,1933.160908460617,827,0.3999023
781000,1562000,781,7.336343256,3.7861924,0.00069384486,0.27703142166137695,-0.00041602275,0.009,24.18575,1935.5841915607452,825,0.38796997
782000,1564000,782,7.36017410725,2.008311,0.00014834342,0.05715125799179077,-0.00018877862,0.0,24.10725,1938.076667547226,802,0.46081704
783000,1566000,783,7.3052788925000005,5.5026135,0.0008229501,0.27076655626296997,-0.00043210768,0.0068999995,24.0355,1940.551486492157,808,0.3995776
784000,1568000,784,7.301159544499999,1.9695767,0.000164792,0.3971218466758728,-0.00049852335,0.0,24.084,1942.976233959198,825,0.38876915
785000,1570000,785,7.3073658335,3.317466,0.00072650594,0.5283417403697968,-0.00056423777,0.0074,24.01725,1945.43692278862,813,0.38330218
786000,1572000,786,7.344740826,2.4271238,0.0012859985,0.12522566318511963,-0.0009345832,0.0129999975,23.91075,1947.9240894317627,804,0.4501023
787000,1574000,787,7.41737992175,1.3259134,0.001096195,0.1690482497215271,0.00021954169,0.010199999,23.9075,1950.403302192688,807,0.44218835
788000,1576000,788,7.47079776075,3.420249,0.000357832,0.3434094190597534,-0.0005070288,0.0002,23.8725,1952.8660006523132,812,0.4335958
789000,1578000,789,7.505374660749999,3.2747748,0.0011037124,0.3700442910194397,-0.00019785667,0.0052,23.774,1955.3603920936584,802,0.46247968
790000,1580000,790,7.53839398175,2.1706767,0.0030948208,0.2331233024597168,-0.0016852693,0.037499994,23.7195,1958.0268015861511,750,0.41210693
791000,1582000,791,7.502778340499999,3.9785974,0.0017355022,0.2336711287498474,-0.00015365379,0.012999998,23.59525,1960.9863004684448,676,0.43755016
792000,1584000,792,7.4457046259999995,6.7776823,9.908474e-05,0.34774816036224365,-0.00021243993,0.0,23.552,1963.4514982700348,812,0.39098838
