mode,reward,step,vel,action
9/60,43.395,1,0.2304420644,1
9/60,43.376,3,0.2305437108,1
9/60,43.356,45,0.2306460131,1
9/60,43.353,1,0.2306660124,1
9/60,43.35,1,0.2306790808,1
9/60,43.343,1,0.2307199777,1
9/60,43.322,1,0.2308283044,1
9/60,43.322,1,0.2308296809,1
9/60,43.242,1,0.2312560347,1
9/60,43.226,1,0.2313410212,1
9/60,43.226,1,0.2313440455,1
9/60,43.219,1,0.2313803046,1
9/60,43.218,1,0.2313831664,1
9/60,43.188,1,0.2315482737,1
9/60,43.17,1,0.2316437831,1
9/60,43.166,1,0.2316636355,1
9/60,43.143,1,0.2317848476,1
9/60,43.087,1,0.2320886559,1
9/60,43.086,1,0.2320928034,1
9/60,43.065,6,0.2322050979,1
9/60,43.065,1,0.2322075664,1
9/60,43.03,1,0.2323986206,1
9/60,42.992,1,0.2326007027,1
9/60,42.96,1,0.2327739694,1
9/60,42.951,1,0.2328219701,1
9/60,42.941,1,0.2328775352,1
9/60,42.941,7,0.2328795756,1
9/60,42.892,1,0.2331426126,1
9/60,42.864,1,0.2332973581,1
9/60,42.856,1,0.2333397461,1
9/60,42.84,1,0.2334262195,1
9/60,42.832,1,0.233470113,1
9/60,42.825,1,0.2335099576,1
9/60,42.796,1,0.2336667935,1
9/60,42.782,1,0.2337451741,1
9/60,42.778,1,0.2337644742,1
9/60,42.742,1,0.233961319,1
9/60,42.734,1,0.2340058947,1
9/60,42.731,1,0.2340222124,1
9/60,42.696,1,0.2342142386,1
9/60,42.684,1,0.2342781485,1
9/60,42.683,1,0.2342845449,1
9/60,42.598,1,0.2347521063,1
9/60,42.595,1,0.2347667037,1
9/60,42.558,1,0.2349731562,1
9/60,42.53,1,0.2351292245,1
9/60,42.519,1,0.2351881296,1
9/60,42.491,1,0.2353453627,1
9/60,42.477,1,0.2354227562,1
9/60,42.464,1,0.235490866,1
9/60,42.459,1,0.2355232062,1
9/60,42.414,1,0.2357734356,1
9/60,42.397,1,0.2358656926,1
9/60,42.371,1,0.2360125987,1
9/60,42.357,1,0.2360887389,1
9/60,42.344,1,0.2361626113,1
9/60,42.339,1,0.2361884119,1
9/60,42.319,1,0.2363030904,1
9/60,42.312,69,0.2363373939,1
9/60,42.308,1,0.2363604732,1
9/60,42.29,1,0.2364631879,1
9/60,42.289,1,0.2364695304,1
9/60,42.287,1,0.2364805173,1
9/60,42.283,1,0.2364996196,1
9/60,42.237,5,0.2367583993,1
9/60,42.216,5,0.2368787799,1
9/60,42.211,1,0.2369043093,1
9/60,42.199,1,0.2369725346,1
9/60,42.174,1,0.2371117843,1
9/60,42.138,1,0.2373156655,1
9/60,42.1,1,0.2375284271,1
9/60,42.098,5,0.237540368,1
9/60,42.09,1,0.2375875893,1
9/60,42.084,1,0.2376219449,1
9/60,42.074,1,0.2376742228,1
9/60,42.074,1,0.2376781596,1
9/60,42.072,1,0.2376849996,1
9/60,42.072,1,0.2376877967,1
9/60,42.066,1,0.2377219116,1
9/60,42.058,1,0.23776486,1
9/60,42.019,2,0.2379898722,1
9/60,41.982,1,0.23819821,1
9/60,41.981,1,0.2382044165,1
9/60,41.976,1,0.2382290537,1
9/60,41.962,1,0.2383099807,1
9/60,41.962,4,0.238312871,1
9/60,41.888,96,0.2387310409,1
9/60,41.864,1,0.2388674344,1
9/60,41.856,1,0.2389156897,1
9/60,41.846,1,0.2389712796,1
9/60,41.825,1,0.239092289,1
9/60,41.8,10,0.239233197,1
9/60,41.768,25,0.2394201787,1
9/60,41.756,1,0.2394879566,1
9/60,41.743,1,0.2395628634,1
9/60,41.736,1,0.2396022657,1
9/60,41.733,1,0.2396207038,1
9/60,41.717,1,0.2397120142,1
9/60,41.706,1,0.2397721089,1
9/60,41.705,1,0.2397799841,1
9/60,41.701,1,0.2398039719,1
9/60,41.698,1,0.2398177686,1
9/60,41.684,1,0.2399026794,1
9/60,41.634,1,0.2401897108,1
9/60,41.633,1,0.2401967809,1
9/60,41.579,1,0.2405043731,1
9/60,41.546,1,0.2406989856,1
9/60,41.545,1,0.2407037649,1
9/60,41.541,1,0.240723974,1
9/60,41.536,1,0.2407542265,1
9/60,41.531,1,0.2407823998,1
9/60,41.516,1,0.2408703048,1
9/60,41.514,2,0.2408850508,1
9/60,41.486,6,0.2410431808,1
9/60,41.468,3,0.2411485746,1
9/60,41.456,1,0.2412172856,1
9/60,41.452,1,0.2412428947,1
9/60,41.441,1,0.2413066901,1
9/60,41.401,4,0.2415391973,1
9/60,41.378,1,0.2416763001,1
9/60,41.377,2,0.2416801187,1
9/60,41.349,1,0.2418422265,1
9/60,41.331,1,0.2419502953,1
9/60,41.311,1,0.2420682333,1
9/60,41.289,59,0.2421957033,1
9/60,41.268,1,0.2423208081,1
9/60,41.26,5,0.2423627343,1
9/60,41.258,1,0.2423744282,1
9/60,41.257,6,0.2423806471,1
9/60,41.253,1,0.2424066349,1
9/60,41.245,1,0.2424551776,1
9/60,41.244,1,0.242457814,1
9/60,41.212,5,0.2426465917,1
9/60,41.202,1,0.2427069779,1
9/60,41.164,1,0.2429287409,1
9/60,41.139,1,0.243080186,1
9/60,41.127,1,0.2431498562,1
9/60,41.122,1,0.2431782991,1
9/60,41.108,1,0.2432631176,1
9/60,41.106,1,0.2432722427,1
9/60,41.101,1,0.2433049211,1
9/60,41.094,2,0.243346849,1
9/60,41.09,1,0.243370424,1
9/60,41.034,1,0.2437010806,1
9/60,41.022,1,0.243772588,1
9/60,41.018,1,0.2437967338,1
9/60,41.006,1,0.2438673434,1
9/60,40.996,10,0.2439239538,1
9/60,40.993,1,0.2439470566,1
9/60,40.973,12,0.2440619197,1
9/60,40.939,1,0.2442656202,1
9/60,40.935,1,0.2442892855,1
9/60,40.933,1,0.2442993452,1
9/60,40.906,1,0.2444652021,1
9/60,40.843,1,0.2448420419,1
9/60,40.839,1,0.2448667152,1
9/60,40.837,1,0.2448774107,1
9/60,40.836,1,0.2448799308,1
9/60,40.829,1,0.2449247845,1
9/60,40.829,1,0.2449254924,1
9/60,40.771,1,0.2452729485,1
9/60,40.769,1,0.2452826489,1
9/60,40.752,1,0.2453839734,1
9/60,40.696,1,0.2457273344,1
9/60,40.685,1,0.2457906584,1
9/60,40.683,1,0.2458046286,1
9/60,40.679,9,0.2458293808,1
9/60,40.676,1,0.245847292,1
9/60,40.66,58,0.2459431131,1
9/60,40.659,2,0.2459492433,1
9/60,40.655,1,0.245971581,1
9/60,40.647,1,0.246018312,1
9/60,40.643,1,0.2460433902,1
9/60,40.605,1,0.2462779188,1
9/60,40.599,1,0.2463094235,1
9/60,40.582,7,0.2464170221,1
9/60,40.571,1,0.2464832697,1
9/60,40.558,1,0.2465595989,1
9/60,40.554,1,0.2465864306,1
9/60,40.544,1,0.2466483162,1
9/60,40.529,1,0.2467359636,1
9/60,40.515,1,0.2468209855,1
9/60,40.513,1,0.2468357683,1
9/60,40.498,1,0.2469273769,1
9/60,40.482,4,0.2470227117,1
9/60,40.462,1,0.2471459691,1
9/60,40.447,1,0.2472345952,1
9/60,40.427,1,0.2473620767,1
9/60,40.417,1,0.2474210801,1
9/60,40.374,1,0.2476862329,1
9/60,40.369,2,0.2477164852,1
9/60,40.359,1,0.247775781,1
9/60,40.352,1,0.2478179598,1
9/60,40.324,1,0.2479933091,1
9/60,40.322,1,0.2480062216,1
9/60,40.313,1,0.2480566966,1
9/60,40.302,1,0.2481278673,1
9/60,40.299,1,0.2481433309,1
9/60,40.277,12,0.2482809232,1
9/60,40.272,1,0.2483130987,1
9/60,40.27,1,0.2483264826,1
9/60,40.253,1,0.2484309232,1
9/60,40.247,1,0.2484632841,1
9/60,40.245,3,0.2484804436,1
9/60,40.222,1,0.2486177186,1
9/60,40.155,1,0.2490360814,1
9/60,40.153,1,0.2490476998,1
9/60,40.141,1,0.2491208361,1
9/60,40.135,1,0.2491572498,1
9/60,40.129,1,0.2491977278,1
9/60,40.118,2,0.2492624275,1
9/60,40.114,1,0.2492919093,1
9/60,40.112,1,0.2493019562,1
9/60,40.097,8,0.2493927545,1
9/60,40.038,8,0.2497603866,1
9/60,40.035,1,0.2497833449,1
9/60,40.024,1,0.2498504697,1
9/60,39.997,1,0.2500167034,1
9/60,39.996,55,0.2500252984,1
9/60,39.995,1,0.2500312575,1
9/60,39.994,31,0.2500396602,1
9/60,39.993,1,0.2500458106,1
9/60,39.978,1,0.2501403159,1
9/60,39.97,1,0.2501884514,1
9/60,39.921,1,0.2504941059,1
9/60,39.911,1,0.2505585202,1
9/60,39.908,1,0.2505757447,1
9/60,39.899,1,0.2506318758,1
9/60,39.882,1,0.2507403095,1
9/60,39.868,1,0.2508266213,1
9/60,39.868,9,0.2508298817,1
9/60,39.866,5,0.2508387104,1
9/60,39.854,1,0.2509170665,1
9/60,39.835,1,0.2510355469,1
9/60,39.809,1,0.2511976352,1
9/60,39.806,1,0.2512181206,1
9/60,39.782,2,0.2513683846,1
9/60,39.764,1,0.251484911,1
9/60,39.759,36,0.2515166847,1
9/60,39.742,1,0.2516257706,1
9/60,39.741,1,0.2516312771,1
9/60,39.71,9,0.2518250739,1
9/60,39.702,1,0.2518789899,1
9/60,39.699,1,0.2518963064,1
9/60,39.641,2,0.2522621421,1
9/60,39.624,6,0.2523714944,1
9/60,39.604,1,0.2524997829,1
9/60,39.576,1,0.2526785026,1
9/60,39.527,1,0.252994594,1
9/60,39.516,1,0.2530614698,1
9/60,39.498,1,0.253179064,1
9/60,39.497,1,0.2531810046,1
9/60,39.481,4,0.2532861886,1
9/60,39.48,3,0.2532937532,1
9/60,39.46,1,0.2534209917,1
9/60,39.458,1,0.2534321513,1
9/60,39.451,1,0.2534770793,1
9/60,39.449,1,0.2534937801,1
9/60,39.437,1,0.253572171,1
9/60,39.419,1,0.2536860497,1
9/60,39.413,3,0.253720294,1
9/60,39.411,1,0.2537364666,1
9/60,39.396,1,0.2538353137,1
9/60,39.372,2,0.2539881071,1
9/60,39.372,1,0.2539894299,1
9/60,39.331,1,0.254251456,1
9/60,39.325,1,0.2542923493,1
9/60,39.308,1,0.2543989561,1
9/60,39.304,1,0.2544253792,1
9/60,39.292,3,0.254501504,1
9/60,39.284,1,0.2545562803,1
9/60,39.262,2,0.2546978791,1
9/60,39.259,49,0.2547183421,1
9/60,39.225,1,0.254940411,1
9/60,39.217,1,0.2549943591,1
9/60,39.212,1,0.2550231013,1
9/60,39.202,1,0.2550909281,1
9/60,39.196,1,0.2551285194,1
9/60,39.177,1,0.2552499111,1
9/60,39.173,1,0.2552768368,1
9/60,39.168,1,0.2553114016,1
9/60,39.152,1,0.255411652,1
9/60,39.11,1,0.2556906772,1
9/60,39.101,1,0.2557498583,1
9/60,39.094,1,0.2557937813,1
9/60,39.08,1,0.2558850246,1
9/60,39.074,1,0.2559256904,1
9/60,39.061,1,0.2560087546,1
9/60,39.049,1,0.2560895189,1
9/60,39.042,1,0.2561337858,1
9/60,39.027,3,0.2562340718,1
9/60,39.01,1,0.2563458311,1
9/60,39.009,1,0.2563494599,1
9/60,38.958,1,0.2566880923,1
9/60,38.957,1,0.2566931416,1
9/60,38.916,13,0.2569637844,1
9/60,38.894,1,0.257109031,1
9/60,38.886,1,0.2571652172,1
9/60,38.879,1,0.2572080789,1
9/60,38.872,1,0.2572544113,1
9/60,38.864,1,0.257306596,1
9/60,38.863,1,0.2573163562,1
9/60,38.84,1,0.2574634974,1
9/60,38.809,106,0.257672433,1
9/60,38.789,2,0.2578052997,1
9/60,38.78,1,0.2578665243,1
9/60,38.779,1,0.2578731811,1
9/60,38.774,1,0.2579040015,1
9/60,38.774,1,0.2579048788,1
9/60,38.766,1,0.2579602148,1
9/60,38.75,1,0.2580652246,1
9/60,38.737,1,0.258149415,1
9/60,38.73,1,0.2581945467,1
9/60,38.726,1,0.258225804,1
9/60,38.708,1,0.2583442023,1
9/60,38.692,1,0.2584510629,1
9/60,38.667,1,0.2586217989,1
9/60,38.642,1,0.2587888713,1
9/60,38.617,1,0.2589557842,1
9/60,38.595,1,0.259101493,1
9/60,38.553,1,0.2593842813,1
9/60,38.537,1,0.2594902221,1
9/60,38.536,1,0.2595003196,1
9/60,38.534,1,0.2595092735,1
9/60,38.53,1,0.2595351211,1
9/60,38.512,1,0.2596566867,1
9/60,38.512,1,0.2596571445,1
9/60,38.492,1,0.2597930353,1
9/60,38.488,3,0.2598226628,1
9/60,38.486,1,0.2598330374,1
9/60,38.475,1,0.2599114499,1
9/60,38.474,1,0.2599152735,1
9/60,38.47,1,0.2599417104,1
9/60,38.469,1,0.2599518369,1
9/60,38.419,1,0.2602861804,1
9/60,38.415,60,0.2603183363,1
9/60,38.412,1,0.2603328538,1
9/60,38.403,1,0.2603955555,1
9/60,38.393,15,0.2604619565,1
9/60,38.374,2,0.2605921511,1
9/60,38.374,1,0.2605952925,1
9/60,38.371,1,0.2606125454,1
9/60,38.362,1,0.2606749537,1
9/60,38.359,1,0.260692975,1
9/60,38.357,1,0.2607063849,1
9/60,38.343,52,0.2608044945,1
9/60,38.338,1,0.2608352254,1
9/60,38.326,1,0.2609171175,1
9/60,38.315,1,0.2609969907,1
9/60,38.313,1,0.2610078153,1
9/60,38.31,1,0.2610266191,1
9/60,38.308,1,0.2610445203,1
9/60,38.297,1,0.2611189629,1
9/60,38.278,1,0.2612440079,1
9/60,38.27,5,0.2612998382,1
9/60,38.253,1,0.2614192512,1
9/60,38.234,1,0.2615460382,1
9/60,38.229,12,0.2615793015,1
9/60,38.217,1,0.2616623187,1
9/60,38.213,1,0.2616932998,1
9/60,38.212,35,0.2616980993,1
9/60,38.167,63,0.2620093484,1
9/60,38.163,1,0.262032672,1
9/60,38.151,1,0.2621156661,1
9/60,38.13,1,0.2622625291,1
9/60,38.104,1,0.262441827,1
9/60,38.088,1,0.2625490342,1
9/60,38.088,8,0.2625507502,1
9/60,38.085,1,0.2625718041,1
9/60,38.079,1,0.2626106427,1
9/60,38.074,1,0.2626480488,1
9/60,38.07,1,0.2626774363,1
9/60,38.014,1,0.2630580637,1
9/60,37.976,1,0.2633234476,1
9/60,37.966,1,0.263390629,1
9/60,37.948,7,0.2635211716,1
9/60,37.945,1,0.2635417434,1
9/60,37.939,1,0.2635833713,1
9/60,37.933,1,0.2636220354,1
9/60,37.931,1,0.2636334451,1
9/60,37.931,1,0.2636355327,1
9/60,37.927,1,0.263663365,1
9/60,37.911,1,0.2637732232,1
9/60,37.898,1,0.2638639135,1
9/60,37.896,1,0.2638812998,1
9/60,37.848,1,0.2642149749,1
9/60,37.844,1,0.2642436271,1
9/60,37.811,1,0.2644755314,1
9/60,37.798,1,0.2645618255,1
9/60,37.777,1,0.2647144656,1
9/60,37.776,1,0.2647185071,1
9/60,37.768,1,0.2647758577,1
9/60,37.743,1,0.2649530536,1
9/60,37.742,1,0.2649555503,1
9/60,37.74,1,0.2649674163,1
9/60,37.728,2,0.2650539784,1
9/60,37.727,1,0.2650617751,1
9/60,37.724,1,0.2650857742,1
9/60,37.719,1,0.265118331,1
9/60,37.688,1,0.2653332327,1
9/60,37.676,8,0.2654229307,1
9/60,37.671,1,0.2654538599,1
9/60,37.665,1,0.265495291,1
9/60,37.658,1,0.265544899,1
9/60,37.655,1,0.2655658978,1
9/60,37.639,6,0.265678936,1
9/60,37.636,73,0.2657040189,1
9/60,37.626,1,0.2657747415,1
9/60,37.624,1,0.2657865468,1
9/60,37.623,1,0.2657926747,1
9/60,37.623,1,0.2657927423,1
9/60,37.615,1,0.265849519,1
9/60,37.615,3,0.2658518346,1
9/60,37.607,1,0.2659101302,1
9/60,37.576,1,0.2661268171,1
9/60,37.555,1,0.2662755069,1
9/60,37.545,1,0.2663443274,1
9/60,37.535,1,0.2664176752,1
9/60,37.534,1,0.2664241821,1
9/60,37.532,4,0.2664412467,1
9/60,37.53,1,0.2664551094,1
9/60,37.525,1,0.2664883711,1
9/60,37.521,1,0.2665159597,1
9/60,37.52,1,0.2665247663,1
9/60,37.498,1,0.266684,1
9/60,37.461,1,0.2669408862,1
9/60,37.443,23,0.267070118,1
9/60,37.439,8,0.2671041965,1
9/60,37.425,1,0.2672037616,1
9/60,37.386,1,0.267482962,1
9/60,37.381,1,0.267519135,1
9/60,37.371,1,0.2675852747,1
9/60,37.366,8,0.2676199612,1
9/60,37.356,1,0.2676915124,1
9/60,37.337,1,0.2678302881,1
9/60,37.315,1,0.267987905,1
9/60,37.273,1,0.2682940775,1
9/60,37.26,1,0.2683878641,1
9/60,37.221,1,0.268662545,1
9/60,37.213,1,0.2687204788,1
9/60,37.21,1,0.2687452609,1
9/60,37.201,1,0.2688075511,1
9/60,37.194,5,0.2688630857,1
9/60,37.186,1,0.2689178893,1
9/60,37.181,1,0.2689559946,1
9/60,37.169,1,0.2690408836,1
9/60,37.156,35,0.269138653,1
9/60,37.139,1,0.2692572997,1
9/60,37.135,1,0.2692910428,1
9/60,37.132,1,0.2693124443,1
9/60,37.125,1,0.2693597926,1
9/60,37.111,3,0.2694589007,1
9/60,37.11,1,0.2694714174,1
9/60,37.109,1,0.2694743637,1
9/60,37.102,1,0.2695239249,1
9/60,37.102,1,0.2695307411,1
9/60,37.079,1,0.2696921269,1
9/60,37.069,1,0.2697645805,1
9/60,37.068,6,0.2697738076,1
9/60,37.063,1,0.2698144908,1
9/60,37.055,3,0.269869998,1
9/60,37.053,1,0.2698871496,1
9/60,37.024,5,0.2700955949,1
9/60,37.021,1,0.2701146768,1
9/60,37.02,1,0.2701232269,1
9/60,37.001,2,0.2702611842,1
9/60,36.995,2,0.2703103044,1
9/60,36.991,1,0.2703390875,1
9/60,36.988,3,0.2703588764,1
9/60,36.968,1,0.2705064961,1
9/60,36.961,1,0.2705568912,1
9/60,36.949,1,0.2706428479,1
9/60,36.942,1,0.2706928263,1
9/60,36.901,1,0.2709961424,1
9/60,36.894,1,0.2710485154,1
9/60,36.875,1,0.2711846622,1
9/60,36.86,1,0.2713001188,1
9/60,36.856,1,0.2713247,1
9/60,36.851,1,0.2713645537,1
9/60,36.842,1,0.2714316842,1
9/60,36.825,1,0.2715546405,1
9/60,36.817,1,0.2716163728,1
9/60,36.812,1,0.2716474666,1
9/60,36.792,1,0.2717947441,1
9/60,36.781,1,0.2718773228,1
9/60,36.776,1,0.2719150735,1
9/60,36.762,4,0.2720165491,1
9/60,36.747,1,0.2721314187,1
9/60,36.746,4,0.27214019,1
9/60,36.741,5,0.2721769,1
9/60,36.732,1,0.272239629,1
9/60,36.724,1,0.2723045426,1
9/60,36.719,1,0.2723361712,1
9/60,36.717,1,0.2723556175,1
9/60,36.714,1,0.2723769268,1
9/60,36.705,1,0.272446124,1
9/60,36.688,1,0.2725716517,1
9/60,36.672,1,0.2726881367,1
9/60,36.662,3,0.2727640923,1
9/60,36.633,1,0.2729755835,1
9/60,36.63,4,0.2730017492,1
9/60,36.601,1,0.2732200791,1
9/60,36.588,1,0.2733107345,1
9/60,36.588,1,0.2733156506,1
9/60,36.587,1,0.273323987,1
9/60,36.581,1,0.2733661993,1
9/60,36.572,1,0.273433536,1
9/60,36.572,1,0.273435286,1
9/60,36.564,1,0.2734946964,1
9/60,36.563,1,0.2734986217,1
9/60,36.563,1,0.2735034978,1
9/60,36.558,1,0.2735387867,1
9/60,36.542,2,0.273660121,1
9/60,36.515,1,0.2738588404,1
9/60,36.508,1,0.2739144968,1
9/60,36.504,1,0.2739423426,1
9/60,36.486,1,0.2740800975,1
9/60,36.482,1,0.2741096508,1
9/60,36.471,1,0.2741881807,1
9/60,36.451,1,0.2743443308,1
9/60,36.426,1,0.2745296809,1
9/60,36.411,2,0.2746455178,1
9/60,36.4,1,0.2747228879,1
9/60,36.395,1,0.2747593747,1
9/60,36.392,1,0.2747829347,1
9/60,36.381,1,0.2748652263,1
9/60,36.378,1,0.2748898002,1
9/60,36.374,1,0.2749224357,1
9/60,36.37,1,0.2749520409,1
9/60,36.366,1,0.2749803769,1
9/60,36.366,1,0.2749845769,1
9/60,36.361,1,0.2750162656,1
9/60,36.349,1,0.2751142154,1
9/60,36.347,1,0.2751244193,1
9/60,36.341,2,0.2751716128,1
9/60,36.331,1,0.2752480486,1
9/60,36.328,1,0.2752717054,1
9/60,36.299,1,0.2754919276,1
9/60,36.261,1,0.2757811069,1
9/60,36.256,1,0.2758166282,1
9/60,36.255,3,0.2758234805,1
9/60,36.254,2,0.2758283211,1
9/60,36.235,1,0.2759797069,1
9/60,36.211,1,0.2761590441,1
9/60,36.204,1,0.2762140848,1
9/60,36.187,1,0.2763454428,1
9/60,36.174,3,0.2764435072,1
9/60,36.174,1,0.2764452125,1
9/60,36.166,2,0.2765022612,1
9/60,36.164,5,0.2765181372,1
9/60,36.159,1,0.2765554926,1
9/60,36.155,9,0.27658899,1
9/60,36.14,1,0.2766981177,1
9/60,36.117,1,0.2768766137,1
9/60,36.109,1,0.2769404614,1
9/60,36.103,1,0.2769871866,1
9/60,36.101,1,0.2770018673,1
9/60,36.094,1,0.2770515532,1
9/60,36.091,1,0.277079321,1
9/60,36.067,1,0.2772613163,1
9/60,36.06,1,0.2773155756,1
9/60,36.053,1,0.2773692406,1
9/60,36.043,1,0.2774428378,1
9/60,36.038,41,0.2774871593,1
9/60,36.037,1,0.2774934673,1
9/60,35.995,32,0.277818128,1
9/60,35.986,1,0.2778883539,1
9/60,35.973,1,0.2779845935,1
9/60,35.935,1,0.2782812052,1
9/60,35.918,1,0.2784084584,1
9/60,35.915,1,0.278432341,1
9/60,35.906,4,0.2785056859,1
9/60,35.905,2,0.2785122282,1
9/60,35.896,1,0.2785795782,1
9/60,35.896,1,0.278583461,1
9/60,35.88,1,0.2787049987,1
9/60,35.878,1,0.2787260309,1
9/60,35.874,1,0.2787497573,1
9/60,35.782,1,0.2794732969,1
9/60,35.773,1,0.2795425525,1
9/60,35.761,1,0.2796350613,1
9/60,35.755,1,0.2796785512,1
9/60,35.747,1,0.2797457096,1
9/60,35.742,1,0.2797846435,1
9/60,35.736,1,0.2798260831,1
9/60,35.735,1,0.2798340871,1
9/60,35.731,1,0.2798658718,1
9/60,35.69,6,0.2801892579,1
9/60,35.681,1,0.2802591836,1
9/60,35.678,1,0.2802873645,1
9/60,35.677,3,0.2802896019,1
9/60,35.665,1,0.2803832113,1
9/60,35.663,1,0.2804034777,1
9/60,35.647,19,0.2805320218,1
9/60,35.626,8,0.2806940499,1
9/60,35.592,1,0.2809588855,1
9/60,35.57,1,0.2811319934,1
9/60,35.562,1,0.2811964779,1
9/60,35.555,1,0.2812577462,1
9/60,35.529,20,0.2814564213,1
9/60,35.526,1,0.2814862179,1
9/60,35.524,3,0.2815026773,1
9/60,35.523,1,0.281504752,1
9/60,35.522,1,0.2815131406,1
9/60,35.52,16,0.2815326258,1
9/60,35.515,1,0.2815747196,1
9/60,35.513,1,0.2815862166,1
9/60,35.502,1,0.2816745678,1
9/60,35.488,1,0.2817849406,1
9/60,35.488,1,0.2817870109,1
9/60,35.483,5,0.2818215227,1
9/60,35.482,83,0.281832357,1
9/60,35.453,2,0.2820673276,1
9/60,35.428,1,0.2822624153,1
9/60,35.425,110,0.2822836123,1
9/60,35.419,48,0.2823342922,1
9/60,35.419,108,0.2823380794,1
9/60,35.418,1,0.2823397262,1
9/60,35.403,1,0.2824655124,1
9/60,35.401,1,0.2824779152,1
9/60,35.376,1,0.28267508,1
9/60,35.375,1,0.2826847466,1
9/60,35.368,4,0.2827391164,1
9/60,35.361,1,0.2827990221,1
9/60,35.348,4,0.2828990513,1
9/60,35.34,1,0.2829668199,1
9/60,35.337,1,0.2829927841,1
9/60,35.315,1,0.2831664098,1
9/60,35.311,7,0.2832018115,1
9/60,35.307,3,0.2832304866,1
9/60,35.293,1,0.2833459331,1
9/60,35.287,1,0.2833903881,1
9/60,35.274,4,0.283492893,1
9/60,35.268,1,0.283543123,1
9/60,35.266,1,0.2835606476,1
9/60,35.263,1,0.2835812121,1
9/60,35.23,12,0.2838487129,1
9/60,35.215,1,0.283971538,1
9/60,35.214,2,0.2839783812,1
9/60,35.21,1,0.2840112396,1
9/60,35.201,2,0.2840828825,1
9/60,35.192,6,0.2841525401,1
9/60,35.162,2,0.2843963215,1
9/60,35.139,4,0.2845873999,1
9/60,35.135,2,0.2846135554,1
9/60,35.132,4,0.2846425029,1
9/60,35.099,1,0.284907208,1
9/60,35.095,1,0.2849373412,1
9/60,35.091,1,0.2849760248,1
9/60,35.073,1,0.2851198763,1
9/60,35.067,1,0.2851691554,1
9/60,35.065,1,0.2851843696,1
9/60,35.064,1,0.2851895373,1
9/60,35.064,1,0.2851909487,1
9/60,35.059,8,0.2852371096,1
9/60,35.045,3,0.2853478334,1
9/60,35.041,1,0.2853821474,1
9/60,35.026,1,0.285500394,1
9/60,35.023,1,0.2855236027,1
9/60,35.003,1,0.2856859987,1
9/60,35.002,1,0.2856993773,1
9/60,34.993,1,0.2857709653,1
9/60,34.965,1,0.2860034777,1
9/60,34.96,1,0.2860406553,1
9/60,34.959,1,0.286048267,1
9/60,34.946,1,0.2861544606,1
9/60,34.939,1,0.2862118213,1
9/60,34.937,1,0.2862254941,1
9/60,34.937,1,0.2862279648,1
9/60,34.927,5,0.2863108343,1
9/60,34.926,1,0.2863172745,1
9/60,34.919,1,0.2863779136,1
9/60,34.897,1,0.286559191,1
9/60,34.895,3,0.2865750264,1
9/60,34.886,7,0.2866509144,1
9/60,34.883,1,0.2866687687,1
9/60,34.883,2,0.2866726185,1
9/60,34.876,1,0.2867305591,1
9/60,34.863,2,0.2868393808,1
9/60,34.849,9,0.2869506279,1
9/60,34.849,1,0.2869527439,1
9/60,34.846,1,0.2869796981,1
9/60,34.845,3,0.2869854551,1
9/60,34.841,5,0.2870214239,1
9/60,34.84,1,0.2870240105,1
9/60,34.839,1,0.2870371118,1
9/60,34.818,1,0.287206273,1
9/60,34.815,1,0.2872287201,1
9/60,34.81,1,0.2872772427,1
9/60,34.807,1,0.287296905,1
9/60,34.776,1,0.2875528132,1
9/60,34.76,32,0.2876892252,1
9/60,34.754,1,0.2877348082,1
9/60,34.748,6,0.2877830405,1
9/60,34.747,1,0.2877983287,1
9/60,34.746,1,0.2878008322,1
9/60,34.739,25,0.2878574681,1
9/60,34.737,1,0.2878815379,1
9/60,34.732,1,0.2879162017,1
9/60,34.727,1,0.2879625368,1
9/60,34.703,1,0.2881634782,1
9/60,34.701,8,0.2881769367,1
9/60,34.678,1,0.2883653492,1
9/60,34.678,5,0.2883687803,1
9/60,34.673,1,0.2884091131,1
9/60,34.657,1,0.2885387186,1
9/60,34.644,1,0.2886503737,1
9/60,34.641,19,0.2886728564,1
9/60,34.641,74,0.288679011,1
9/60,34.625,1,0.2888079211,1
9/60,34.622,1,0.2888306263,1
9/60,34.612,49,0.2889195669,1
9/60,34.605,1,0.2889792558,1
9/60,34.598,1,0.2890300161,1
9/60,34.592,1,0.2890874107,1
9/60,34.577,2,0.2892123117,1
9/60,34.571,1,0.2892623933,1
9/60,34.555,1,0.2893976012,1
9/60,34.542,1,0.2894999449,1
9/60,34.538,1,0.2895379423,1
9/60,34.52,1,0.2896882407,1
9/60,34.504,1,0.2898242501,1
9/60,34.5,1,0.2898549145,1
9/60,34.495,1,0.28989577,1
9/60,34.49,5,0.2899361478,1
9/60,34.485,1,0.2899822743,1
9/60,34.478,1,0.2900401997,1
9/60,34.476,1,0.2900576771,1
9/60,34.456,1,0.2902267283,1
9/60,34.453,1,0.2902517309,1
9/60,34.444,1,0.290323019,1
9/60,34.434,6,0.2904097268,1
9/60,34.431,1,0.2904329326,1
9/60,34.426,1,0.2904762115,1
9/60,34.379,1,0.2908770564,1
9/60,34.375,1,0.2909113719,1
9/60,34.365,49,0.2909970713,1
9/60,34.362,14,0.2910186288,1
9/60,34.346,1,0.2911511381,1
9/60,34.338,1,0.2912255011,1
