nupdates,fps,eprewmean,time_elapsed,explained_variance,policy_loss,approxkl,policy_entropy,total_timesteps,clipfrac,serial_timesteps,eplenmean,value_loss
1275,188,103.58,10155.638700723648,0.7519880086183548,-7.203935e-05,7.169041e-05,1.5686091,2611200,0.0,652800,1383.3866666666668,2.4889061
1276,199,103.58,10165.902505874634,0.6773492097854614,8.163104e-05,2.7899849e-05,1.5735279,2613248,0.0,653312,1383.3866666666668,2.7942457
1277,175,103.68,10177.599254369736,0.7518464028835297,-3.5400775e-05,0.00022240369,1.5648571,2615296,0.0029296875,653824,1388.1633333333334,3.1560414
1278,184,103.32666666666667,10188.722872257233,0.9607191160321236,-0.00026410774,0.0003407345,1.5757726,2617344,0.0,654336,1388.1633333333334,0.09238159
1279,193,103.32666666666667,10199.328916311264,0.8717344254255295,-0.0011461143,0.00041603847,1.5539604,2619392,0.0035807292,654848,1388.1633333333334,0.30549318
1280,166,103.30333333333333,10211.655740737915,0.5660805404186249,-0.00023157072,1.9648169e-05,1.5293204,2621440,0.0,655360,1388.1633333333334,4.800379
1281,195,103.30333333333333,10222.146761655807,0.7370570600032806,0.00086551526,0.0050059273,1.5450006,2623488,0.08024088,655872,1388.1633333333334,0.6175604
1282,198,103.30333333333333,10232.482790470123,0.4252341389656067,-0.00048016803,0.00017725695,1.527154,2625536,0.0014648438,656384,1388.1633333333334,4.1108093
1283,170,104.82666666666667,10244.484950780869,0.06730782985687256,-2.8857108e-05,0.00036564292,1.534335,2627584,0.0,656896,1392.8,15.95805
1284,201,104.82666666666667,10254.62555193901,0.01063549518585205,0.0002271238,2.9763474e-05,1.5380255,2629632,0.0,657408,1392.8,4.785945
1285,198,104.82666666666667,10264.960357189178,0.013003051280975342,-0.0004200749,0.0002659408,1.5363292,2631680,0.0,657920,1392.8,22.607428
1286,170,107.24,10276.97524881363,0.438801109790802,0.00010886905,5.1317573e-05,1.5343162,2633728,0.0,658432,1391.6933333333334,3.443308
1287,200,107.24,10287.193610429764,0.8731086701154709,-0.0010011132,0.00033804483,1.5510076,2635776,0.0,658944,1391.6933333333334,0.30952477
1288,179,107.75333333333333,10298.577679634094,0.5456235110759735,-0.00024084018,0.00036075513,1.5366325,2637824,0.0056966147,659456,1391.6933333333334,2.9704826
1289,181,108.02,10309.843497514725,0.7402779459953308,-0.00016016047,9.2455075e-06,1.5520692,2639872,0.0,659968,1391.6933333333334,2.3463914
1290,198,108.02,10320.155621290207,0.7662221938371658,-3.2052532e-05,2.3890885e-05,1.577459,2641920,0.0,660480,1391.6933333333334,0.8402617
1291,186,108.42,10331.167441606522,0.6443204283714294,0.000648749,0.0023728379,1.5415411,2643968,0.03548177,660992,1391.6933333333334,2.4409616
1292,186,107.50666666666666,10342.136495828629,0.8966650441288948,-0.00025636618,2.6423642e-05,1.5569396,2646016,0.0,661504,1391.6933333333334,1.4566835
1293,198,107.50666666666666,10352.477069854736,0.833177924156189,0.008161118,0.014927489,1.5439302,2648064,0.22070312,662016,1391.6933333333334,0.46685162
1294,184,107.06333333333333,10363.587638616562,0.5643129646778107,-0.00014558916,4.7748286e-05,1.5258112,2650112,0.0,662528,1391.6933333333334,4.926324
1295,181,107.41,10374.846034049988,0.6205644905567169,-0.000364635,0.00011638465,1.5447129,2652160,0.0,663040,1391.6933333333334,3.1043441
1296,199,107.41,10385.12118601799,0.2720909118652344,-0.00069186004,0.0005573987,1.5396891,2654208,0.0066731772,663552,1391.6933333333334,19.837626
1297,177,107.16666666666667,10396.687769412994,0.3201131820678711,-8.2996365e-07,0.00011777983,1.5498904,2656256,0.0,664064,1396.45,27.881304
1298,190,110.63333333333334,10407.420474767685,0.26834505796432495,0.00014787896,0.0009724628,1.5621132,2658304,0.0139973955,664576,1398.7666666666667,16.772093
1299,194,110.08,10417.96046590805,0.3774675130844116,-0.00013082894,8.993392e-05,1.5440277,2660352,0.0,665088,1398.7666666666667,8.115293
1300,185,111.16666666666667,10429.000791788101,0.462643027305603,-0.00017867393,5.7695182e-05,1.5733842,2662400,0.0,665600,1397.6566666666668,8.168469
1301,193,111.52666666666667,10439.562477111816,0.7575880438089371,-0.00045591034,8.022327e-05,1.5775968,2664448,0.0,666112,1397.6566666666668,3.3822367
1302,186,109.86333333333333,10450.52423119545,0.8940093740820885,-0.00029753122,0.0010624095,1.5748506,2666496,0.0139973955,666624,1397.6566666666668,0.31442383
1303,190,109.33666666666667,10461.253247261047,0.448150098323822,-0.00021840732,0.00012735695,1.5865043,2668544,0.0,667136,1397.6566666666668,22.578384
1304,195,108.74,10471.74304652214,-0.33417022228240967,0.00072901795,0.0004492083,1.5773754,2670592,0.0048828125,667648,1397.6566666666668,0.0009028841
1305,181,108.68666666666667,10482.997594356537,0.9629026092588902,-0.0020125487,0.002676266,1.5684212,2672640,0.03548177,668160,1402.7166666666667,0.95763904
1306,190,108.59666666666666,10493.754086494446,0.8384031653404236,-0.00025280626,8.595168e-05,1.5726508,2674688,0.0,668672,1405.75,0.56547993
1307,195,108.56666666666666,10504.247968196869,0.6984823644161224,-0.0011772788,0.0005550185,1.5768447,2676736,0.004231771,669184,1408.79,2.0396512
1308,181,108.86333333333333,10515.516353607178,0.7021031975746155,-0.0010434788,0.001971802,1.5615269,2678784,0.011881511,669696,1408.79,3.2609055
1309,186,108.79666666666667,10526.497031450272,0.7295563519001007,-0.00015487491,0.00054293824,1.5447274,2680832,0.0026041667,670208,1408.79,1.6428003
1310,186,108.52333333333333,10537.489500045776,0.5380946397781372,-0.00071188976,0.000110194254,1.5338048,2682880,0.0,670720,1408.79,6.7693768
1311,176,107.79666666666667,10549.063471317291,0.41273409128189087,0.00012667353,0.00011398443,1.5251845,2684928,0.0,671232,1411.9833333333333,31.559385
1312,191,105.80333333333333,10559.767232179642,0.34305983781814575,-0.00017223509,8.900761e-05,1.5239064,2686976,0.0,671744,1411.9833333333333,32.321827
1313,194,109.17333333333333,10570.304917573929,0.4457634687423706,-0.0005377649,5.5913133e-05,1.5172564,2689024,0.0,672256,1411.9833333333333,5.824925
1314,177,109.64666666666666,10581.83437371254,0.4743584990501404,-0.0002463047,0.00030504327,1.5224084,2691072,0.0024414062,672768,1415.0633333333333,11.42604
1315,194,110.63333333333334,10592.344027042389,0.5540931224822998,-0.00028859638,3.7021568e-05,1.5163364,2693120,0.0,673280,1418.0933333333332,8.497089
1316,181,111.48666666666666,10603.605604171753,0.695743054151535,-0.0002463242,4.285305e-05,1.5140642,2695168,0.0,673792,1423.3933333333334,4.232819
1317,193,111.45666666666666,10614.206222057343,0.7647380083799362,-0.0003806556,3.751337e-05,1.5146309,2697216,0.0,674304,1426.7233333333334,1.5336195
1318,183,111.84666666666666,10625.347634077072,0.6850357055664062,-0.00024964847,9.062111e-05,1.5145944,2699264,0.0,674816,1426.7233333333334,6.966616
1319,183,111.01,10636.4866065979,0.9636645466089249,-0.0004839513,0.0001942425,1.5128531,2701312,0.0009765625,675328,1429.0633333333333,0.17184621
1320,198,111.01,10646.818394422531,0.9691944923251867,-0.00013835852,0.0001990776,1.5213667,2703360,0.001953125,675840,1429.0633333333333,0.09713269
1321,169,110.13666666666667,10658.913316965103,0.5029327273368835,-0.00014345704,0.00032336483,1.5374314,2705408,0.0014648438,676352,1433.94,20.01549
1322,196,109.84666666666666,10669.335530519485,0.9283814951777458,-0.00015996117,0.000318077,1.5271012,2707456,0.0026041667,676864,1429.1833333333334,0.31861347
1323,195,109.84666666666666,10679.791634082794,0.8885169476270676,-6.811538e-05,0.00041615855,1.5290242,2709504,0.0,677376,1429.1833333333334,0.4489361
1324,160,109.6,10692.520030021667,0.7358729839324951,-0.00015883334,0.0004940029,1.5597047,2711552,0.00016276042,677888,1443.6,3.254585
1325,192,106.13,10703.134625196457,0.5231240093708038,0.0007818337,0.0012467587,1.5644044,2713600,0.00016276042,678400,1438.7833333333333,3.0236158
1326,174,105.34,10714.844515323639,0.33138442039489746,-0.00031010914,0.00026793077,1.5546714,2715648,0.0,678912,1435.4833333333333,11.005779
1327,174,106.30666666666667,10726.556267261505,0.6169737875461578,-6.318496e-05,0.0001250204,1.5549421,2717696,0.0,679424,1440.3733333333332,2.876756
1328,190,105.86333333333333,10737.309730291367,0.839688703417778,0.00016361212,4.740097e-05,1.5444865,2719744,0.0,679936,1440.3733333333332,0.84684783
1329,187,104.58333333333333,10748.207364559174,0.7092082798480988,-0.00016864094,0.00023084616,1.5313587,2721792,0.0016276041,680448,1440.3733333333332,1.8780028
1330,182,103.93333333333334,10759.411436080933,0.4587360620498657,-6.610807e-05,0.00014749782,1.5440278,2723840,0.0,680960,1440.3733333333332,9.976085
1331,191,103.72666666666667,10770.109412193298,0.822099894285202,-0.00016923186,0.0011483956,1.5422889,2725888,0.019856771,681472,1441.7233333333334,0.5808701
1332,185,104.01333333333334,10781.164236068726,0.8021508902311325,-0.00030064056,0.0002832601,1.5433908,2727936,0.0026041667,681984,1441.7233333333334,0.58023673
1333,184,103.36333333333333,10792.254300832748,0.6307333111763,-0.0004406174,0.00016856764,1.5413915,2729984,0.0,682496,1441.7233333333334,2.115137
1334,195,103.36333333333333,10802.715681791306,0.422126829624176,-0.001201738,0.0014956548,1.5447105,2732032,0.019042969,683008,1441.7233333333334,9.12879
1335,174,105.53333333333333,10814.441433429718,0.22437864542007446,3.3044565e-05,0.00018367909,1.5404648,2734080,0.0,683520,1441.7233333333334,22.910479
1336,200,105.15666666666667,10824.660536289215,0.3920213580131531,-0.00041168625,0.0002769592,1.5550696,2736128,0.0016276041,684032,1441.7233333333334,10.608264
1337,185,106.60333333333334,10835.72010231018,0.2507379651069641,-0.00048169532,0.00010643026,1.5484891,2738176,0.0,684544,1441.7233333333334,10.565191
1338,191,105.89666666666666,10846.437764406204,0.23361539840698242,-0.00017096568,5.4677166e-05,1.5641869,2740224,0.0,685056,1441.7233333333334,12.94125
1339,182,107.81666666666666,10857.686931848526,0.25174033641815186,-0.00042037223,0.0012428617,1.5698146,2742272,0.0013020834,685568,1441.7233333333334,13.208226
1340,186,107.57666666666667,10868.665818452835,0.6637523770332336,-0.0007822372,0.0007815659,1.5671159,2744320,0.003092448,686080,1441.7233333333334,1.0383223
1341,197,107.57666666666667,10879.035970926285,0.2008533477783203,-0.0009046805,0.003445872,1.5838922,2746368,0.027018229,686592,1441.7233333333334,14.119706
1342,198,107.38666666666667,10889.346711158752,0.13393700122833252,0.0041422294,0.00476821,1.5775987,2748416,0.046223957,687104,1441.7233333333334,11.869771
1343,218,107.97,10898.705640554428,0.403245747089386,-0.001464564,0.0010901958,1.5902853,2750464,0.0,687616,1441.7233333333334,5.2859774
1344,210,107.91,10908.420973062515,0.28972506523132324,-0.000604746,0.00095794565,1.5670066,2752512,0.0087890625,688128,1441.7233333333334,12.884624
1345,211,107.48,10918.089662313461,0.2277809977531433,4.0793868e-05,6.69836e-05,1.5824891,2754560,0.00032552084,688640,1441.7233333333334,5.7708364
1346,198,107.66333333333333,10928.410336494446,0.4100527763366699,0.00010520476,3.6424994e-05,1.5851074,2756608,0.0,689152,1441.7233333333334,3.766422
1347,185,107.72,10939.430140018463,0.5078184604644775,6.2750964e-06,0.000107565684,1.5866064,2758656,0.0,689664,1441.7233333333334,2.123858
1348,182,108.16333333333333,10950.628194570541,0.47335487604141235,0.0028021587,0.0023861174,1.5722817,2760704,0.028971354,690176,1441.7233333333334,9.089807
1349,195,108.16666666666667,10961.120816707611,0.8888955414295197,-0.00020047277,8.66435e-05,1.5748253,2762752,0.0,690688,1441.7233333333334,1.1229748
1350,193,108.38,10971.718745708466,0.7696117609739304,6.655612e-05,0.0010733856,1.5817167,2764800,0.0035807292,691200,1441.7233333333334,0.5426499
1351,178,107.67333333333333,10983.213752508163,0.5407194197177887,0.001353425,0.003641123,1.5828208,2766848,0.048665363,691712,1441.7233333333334,1.8569249
1352,184,107.7,10994.293410301208,0.872737780213356,0.0049315193,0.0030367502,1.5882554,2768896,0.043619793,692224,1441.7233333333334,0.5223213
1353,201,107.83333333333333,11004.452322721481,0.8896718695759773,0.001789848,0.002704479,1.5861303,2770944,0.027018229,692736,1441.7233333333334,0.081687905
1354,197,107.86333333333333,11014.839243650436,0.866383746266365,0.0017655394,0.00083134026,1.5824709,2772992,0.008300781,693248,1441.7233333333334,0.12879463
1355,210,107.86333333333333,11024.582386493683,0.8406406342983246,-0.0004465295,0.0020048276,1.584844,2775040,0.029622396,693760,1441.7233333333334,0.14729582
1356,187,107.87666666666667,11035.488884210587,0.4636763334274292,-0.00011011554,0.00010703114,1.594698,2777088,0.0,694272,1439.1766666666667,0.14855163
1357,188,107.88,11046.370905637741,0.2937442660331726,-0.0001974067,0.00018369767,1.5986246,2779136,0.0,694784,1439.1766666666667,0.07972326
1358,184,107.94666666666667,11057.476228237152,-0.022603750228881836,9.889839e-05,0.00036977208,1.5947934,2781184,0.0,695296,1439.1766666666667,0.066613354
1359,194,107.94666666666667,11068.015125751495,0.9205862656235695,-4.9581908e-05,0.0002705653,1.5893645,2783232,0.0,695808,1439.1766666666667,0.0033352633
1360,191,107.99,11078.692709445953,0.7682894319295883,-0.00019495252,0.00031795716,1.5907865,2785280,0.0011393229,696320,1439.1766666666667,0.019899158
1361,185,107.56333333333333,11089.708086013794,0.425204336643219,-0.00018499263,3.4995028e-05,1.5926447,2787328,0.0,696832,1439.1766666666667,0.14139709
1362,185,107.56666666666666,11100.73075246811,0.5417523384094238,-0.00027629035,0.00031948168,1.5953927,2789376,0.0,697344,1439.1766666666667,0.021392127
1363,204,107.56666666666666,11110.745212554932,0.24381375312805176,0.0007526204,0.00043560623,1.5953388,2791424,0.0032552083,697856,1439.1766666666667,0.09017492
1364,184,107.33333333333333,11121.820492744446,0.43764495849609375,-0.00032810518,2.618311e-05,1.5921474,2793472,0.0,698368,1439.1766666666667,0.060375433
1365,191,107.04,11132.530352592468,0.1032748818397522,-0.00050456513,4.602931e-05,1.5940547,2795520,0.0,698880,1439.1766666666667,1.3160515
1366,209,107.04,11142.291298627853,0.9586718082427979,-0.0010760544,0.00019150018,1.5901369,2797568,0.0,699392,1439.1766666666667,0.0011932417
1367,172,106.61333333333333,11154.176437139511,0.3992915749549866,-0.00017101504,0.00040632277,1.588396,2799616,0.0013020834,699904,1439.1766666666667,0.07814441
1368,207,106.61,11164.041935920715,0.46063846349716187,3.2364624e-05,0.0001409343,1.5891482,2801664,0.0,700416,1439.1766666666667,0.06927163
1369,189,106.61,11174.860869646072,0.6102385520935059,-0.00031265523,0.00016597194,1.5899113,2803712,0.0,700928,1439.1766666666667,0.050164953
1370,191,105.88333333333334,11185.57454586029,0.47432196140289307,0.00021043087,9.760974e-05,1.5906901,2805760,0.0,701440,1439.1766666666667,0.30188558
1371,194,105.88666666666667,11196.11835360527,0.6606444418430328,-0.00027846938,8.6937776e-05,1.5921001,2807808,0.0,701952,1439.1766666666667,0.0505304
1372,186,105.26,11207.094708919525,0.9329231455922127,0.000866987,0.0026139345,1.5811505,2809856,0.040364582,702464,1439.1766666666667,0.003117365
1373,192,105.29333333333334,11217.746933221817,0.8776660710573196,5.5738765e-05,0.0001561746,1.5924367,2811904,0.0,702976,1439.1766666666667,0.014807981
1374,203,104.07666666666667,11227.83160686493,-0.05423235893249512,-0.00035804245,0.00015640899,1.5917892,2813952,0.0,703488,1439.1766666666667,0.0008475417
1375,196,104.08,11238.24414229393,0.7376554906368256,0.0008279073,0.0035226701,1.5799547,2816000,0.06852213,704000,1439.1766666666667,0.022170216
1376,194,102.59,11248.756453990936,0.2552120089530945,0.000586569,0.002141215,1.5727673,2818048,0.040852863,704512,1439.1766666666667,0.31798324
1377,196,102.59,11259.166313648224,0.3085050582885742,-0.00029070055,0.00011537139,1.5807339,2820096,0.00048828125,705024,1439.1766666666667,0.22213787
1378,201,102.71,11269.33362030983,0.21446096897125244,-0.000466628,0.00024195225,1.5725927,2822144,0.00032552084,705536,1439.1766666666667,0.31542844
1379,192,102.72,11279.963327884674,0.45330560207366943,-0.00043826117,0.00013659678,1.582914,2824192,0.0,706048,1439.1766666666667,0.11803717
1380,196,102.89,11290.370114326477,0.4532517194747925,0.00012671652,0.00050789496,1.5846686,2826240,0.009602864,706560,1439.1766666666667,0.1495606
1381,190,102.89333333333333,11301.127987146378,0.8392648547887802,0.000718567,0.0009919761,1.5625172,2828288,0.018066406,707072,1439.1766666666667,0.021471525
1382,178,102.89333333333333,11312.630047798157,0.36698949337005615,-0.00039037783,0.00019591628,1.5795527,2830336,0.0006510417,707584,1439.1766666666667,0.24385203
1383,175,102.89,11324.324880599976,0.11403179168701172,-0.0009624539,0.00096467143,1.5931553,2832384,0.0146484375,708096,1439.1766666666667,0.17522983
1384,191,102.89333333333333,11335.025815725327,0.04367917776107788,-0.00129729,0.00065415824,1.5968423,2834432,0.0021158855,708608,1439.1766666666667,0.6672093
1385,196,103.2,11345.466302633286,0.24215126037597656,-0.0003032413,0.00027288683,1.592579,2836480,0.0,709120,1439.1766666666667,0.15715085
1386,195,103.21,11355.921510457993,0.8821417391300201,-3.4257148e-06,4.950466e-05,1.588957,2838528,0.0,709632,1439.1766666666667,0.0134046255
1387,196,103.21,11366.327718496323,0.3744896650314331,-0.0018914299,0.00031896852,1.578998,2840576,0.002766927,710144,1439.1766666666667,0.045495722
1388,186,102.73333333333333,11377.313815116882,0.004784762859344482,-0.0004892307,0.00021837906,1.573864,2842624,0.0017903646,710656,1439.1766666666667,0.5067288
1389,187,102.73333333333333,11388.242496967316,0.018416285514831543,5.852307e-05,0.0025343585,1.5935622,2844672,0.018554688,711168,1439.1766666666667,0.36411312
1390,186,102.06666666666666,11399.219398260117,0.008997440338134766,-0.00013966167,0.00020053278,1.600801,2846720,0.0,711680,1439.1766666666667,1.7099875
1391,176,102.41666666666667,11410.79903960228,0.10771524906158447,-0.0001010605,6.6993576e-05,1.5942155,2848768,0.0,712192,1439.1766666666667,1.7139984
1392,186,102.61,11421.776869297028,0.8027026057243347,0.00049717055,0.00054241467,1.5948225,2850816,0.0,712704,1442.5766666666666,0.010674388
1393,193,101.67666666666666,11432.358235359192,0.34348905086517334,0.00046175346,0.0011553235,1.5866642,2852864,0.015462239,713216,1442.5766666666666,0.07941029
1394,178,100.00333333333333,11443.815931797028,0.016675829887390137,-0.00032140347,0.0006017704,1.6024629,2854912,0.0,713728,1440.9933333333333,0.43907332
1395,204,100.00333333333333,11453.852798938751,0.02071821689605713,-8.7419605e-05,4.9568975e-05,1.6018085,2856960,0.0,714240,1440.9933333333333,0.41739276
1396,179,98.97333333333333,11465.278996706009,0.07234394550323486,-0.00045583802,0.00014802197,1.5954264,2859008,0.0,714752,1440.9933333333333,0.7369142
